CustomerID,ProductID,Quantity,TotalAmount,DaysAgo,PurchaseDate
2363,18,1,625.11,365,11/1/2024
2363,25,1,551.11,5,10/27/2025
2363,33,1,1015.75,28,10/4/2025
2364,9,1,1723.8,3,10/29/2025
2365,43,1,1751.64,45,9/17/2025
2365,10,1,1764.63,67,8/26/2025
2365,21,1,369.69,27,10/5/2025
2366,25,1,551.11,48,9/14/2025
2366,14,1,1469.35,4,10/28/2025
2366,15,3,5563.68,92,8/1/2025
2367,7,1,171.98,38,9/24/2025
2367,22,3,2869.11,365,11/1/2024
2368,24,1,304.09,186,4/29/2025
2368,24,1,304.09,85,8/8/2025
2368,41,2,2624.08,154,5/31/2025
2368,32,1,350.23,27,10/5/2025
2369,1,2,1161.52,108,7/16/2025
2369,17,1,857.39,77,8/16/2025
2369,16,1,477.68,19,10/13/2025
2370,36,1,190.96,13,10/19/2025
2371,45,1,426.9,125,6/29/2025
2371,19,1,552.94,53,9/9/2025
2371,39,1,1985.36,28,10/4/2025
2372,8,1,1923.47,33,9/29/2025
2373,2,2,1964.38,49,9/13/2025
2374,21,1,369.69,41,9/21/2025
2374,41,3,3936.12,33,9/29/2025
2374,49,1,1218.03,106,7/18/2025
2375,43,1,1751.64,86,8/7/2025
2375,4,1,280.69,52,9/10/2025
2375,46,1,490.88,105,7/19/2025
2375,16,1,477.68,56,9/6/2025
2376,43,1,1751.64,5,10/27/2025
2376,35,1,271.69,41,9/21/2025
2376,27,1,1601.09,16,10/16/2025
2377,37,1,1665.25,280,1/25/2025
2377,45,1,426.9,81,8/12/2025
2377,30,1,77.24,365,11/1/2024
2377,31,1,61.85,16,10/16/2025
2377,47,1,1350.15,132,6/22/2025
2378,29,1,1719.14,14,10/18/2025
2378,8,1,1923.47,31,10/1/2025
2379,50,1,90.03,18,10/14/2025
2379,13,1,1580.74,100,7/24/2025
2379,42,1,1618.56,96,7/28/2025
2379,24,1,304.09,37,9/25/2025
2380,40,1,497.23,31,10/1/2025
2380,14,1,1469.35,78,8/15/2025
2381,28,1,1370.06,37,9/25/2025
2381,43,2,3503.28,56,9/6/2025
2381,28,1,1370.06,241,3/5/2025
2381,6,1,360.61,310,12/26/2024
2382,9,1,1723.8,55,9/7/2025
2382,16,1,477.68,82,8/11/2025
2382,44,1,647.32,65,8/28/2025
2382,12,1,351.41,11,10/21/2025
2383,35,1,271.69,17,10/15/2025
2383,14,1,1469.35,145,6/9/2025
2383,13,1,1580.74,13,10/19/2025
2383,5,1,668.86,74,8/19/2025
2383,27,1,1601.09,7,10/25/2025
2384,25,1,551.11,1,10/31/2025
2384,22,1,956.37,18,10/14/2025
2384,7,1,171.98,242,3/4/2025
2385,33,1,1015.75,84,8/9/2025
2385,11,1,1743.93,152,6/2/2025
2385,7,1,171.98,41,9/21/2025
2385,4,1,280.69,61,9/1/2025
2386,50,1,90.03,100,7/24/2025
2387,28,1,1370.06,39,9/23/2025
2387,2,2,1964.38,16,10/16/2025
2387,15,1,1854.56,103,7/21/2025
2387,9,1,1723.8,3,10/29/2025
2388,23,1,1310.95,13,10/19/2025
2389,11,1,1743.93,89,8/4/2025
2389,8,1,1923.47,7,10/25/2025
2390,32,1,350.23,282,1/23/2025
2390,30,1,77.24,210,4/5/2025
2391,30,1,77.24,88,8/5/2025
2391,16,1,477.68,22,10/10/2025
2392,44,1,647.32,312,12/24/2024
2393,17,1,857.39,50,9/12/2025
2393,40,1,497.23,38,9/24/2025
2393,1,1,580.76,5,10/27/2025
2394,18,1,625.11,15,10/17/2025
2395,47,1,1350.15,136,6/18/2025
2395,4,1,280.69,285,1/20/2025
2395,37,2,3330.5,150,6/4/2025
2395,14,1,1469.35,119,7/5/2025
2396,40,1,497.23,114,7/10/2025
2396,44,1,647.32,30,10/2/2025
2396,5,1,668.86,73,8/20/2025
2396,22,1,956.37,0,11/1/2025
2396,26,1,1936.36,5,10/27/2025
2397,11,1,1743.93,17,10/15/2025
2398,14,1,1469.35,127,6/27/2025
2398,40,1,497.23,4,10/28/2025
2398,49,1,1218.03,38,9/24/2025
2398,14,1,1469.35,90,8/3/2025
2398,15,1,1854.56,139,6/15/2025
2398,40,1,497.23,365,11/1/2024
2398,20,3,3966.42,122,7/2/2025
2398,31,1,61.85,78,8/15/2025
2398,28,1,1370.06,66,8/27/2025
2398,19,1,552.94,37,9/25/2025
2399,31,1,61.85,149,6/5/2025
2399,5,1,668.86,185,4/30/2025
2399,40,1,497.23,31,10/1/2025
2399,38,2,1911.42,10,10/22/2025
2399,46,2,981.76,8,10/24/2025
2399,31,1,61.85,7,10/25/2025
2399,5,2,1337.72,5,10/27/2025
2399,18,1,625.11,63,8/30/2025
2400,27,1,1601.09,25,10/7/2025
2401,39,1,1985.36,72,8/21/2025
2401,13,1,1580.74,75,8/18/2025
2401,13,1,1580.74,10,10/22/2025
2401,31,1,61.85,158,5/27/2025
2402,47,1,1350.15,130,6/24/2025
2402,23,1,1310.95,32,9/30/2025
2402,14,1,1469.35,104,7/20/2025
2402,44,1,647.32,46,9/16/2025
2403,22,1,956.37,197,4/18/2025
2403,7,1,171.98,187,4/28/2025
2403,22,2,1912.74,25,10/7/2025
2404,25,1,551.11,26,10/6/2025
2404,35,1,271.69,129,6/25/2025
2404,12,1,351.41,71,8/22/2025
2405,38,1,955.71,23,10/9/2025
2405,38,1,955.71,72,8/21/2025
2405,36,2,381.92,354,11/12/2024
2406,27,1,1601.09,162,5/23/2025
2406,23,1,1310.95,64,8/29/2025
2407,36,1,190.96,112,7/12/2025
2407,28,1,1370.06,109,7/15/2025
2407,43,1,1751.64,167,5/18/2025
2408,16,1,477.68,3,10/29/2025
2408,36,1,190.96,158,5/27/2025
2409,13,1,1580.74,32,9/30/2025
2409,37,1,1665.25,41,9/21/2025
2409,3,1,1652.15,8,10/24/2025
2410,47,1,1350.15,176,5/9/2025
2410,46,1,490.88,135,6/19/2025
2410,4,1,280.69,93,7/31/2025
2410,37,1,1665.25,118,7/6/2025
2410,3,1,1652.15,29,10/3/2025
2410,8,1,1923.47,202,4/13/2025
2411,13,1,1580.74,63,8/30/2025
2411,28,1,1370.06,44,9/18/2025
2411,32,1,350.23,2,10/30/2025
2412,24,2,608.18,118,7/6/2025
2412,32,1,350.23,127,6/27/2025
2412,44,1,647.32,168,5/17/2025
2412,33,1,1015.75,136,6/18/2025
2412,8,1,1923.47,147,6/7/2025
2412,8,1,1923.47,10,10/22/2025
2412,34,1,1161.45,194,4/21/2025
2413,13,1,1580.74,194,4/21/2025
2414,26,1,1936.36,13,10/19/2025
2414,22,1,956.37,61,9/1/2025
2414,21,1,369.69,159,5/26/2025
2415,30,1,77.24,86,8/7/2025
2415,45,1,426.9,126,6/28/2025
2416,38,1,955.71,162,5/23/2025
2416,49,1,1218.03,11,10/21/2025
2416,37,1,1665.25,16,10/16/2025
2416,43,3,5254.92,40,9/22/2025
2417,31,1,61.85,12,10/20/2025
2417,4,1,280.69,80,8/13/2025
2417,21,1,369.69,4,10/28/2025
2417,34,1,1161.45,84,8/9/2025
2417,39,1,1985.36,47,9/15/2025
2418,35,1,271.69,5,10/27/2025
2418,12,1,351.41,202,4/13/2025
2418,32,2,700.46,246,2/28/2025
2418,44,2,1294.64,4,10/28/2025
2418,27,1,1601.09,16,10/16/2025
2418,42,1,1618.56,24,10/8/2025
2419,21,1,369.69,66,8/27/2025
2419,49,1,1218.03,69,8/24/2025
2419,20,1,1322.14,31,10/1/2025
2420,27,1,1601.09,138,6/16/2025
2420,28,1,1370.06,218,3/28/2025
2420,42,1,1618.56,41,9/21/2025
2420,19,1,552.94,214,4/1/2025
2421,23,1,1310.95,62,8/31/2025
2421,40,2,994.46,64,8/29/2025
2421,40,1,497.23,79,8/14/2025
2421,25,1,551.11,255,2/19/2025
2422,5,1,668.86,64,8/29/2025
2422,2,1,982.19,18,10/14/2025
2423,27,1,1601.09,237,3/9/2025
2423,34,1,1161.45,17,10/15/2025
2424,48,2,2137.08,93,7/31/2025
2425,33,1,1015.75,183,5/2/2025
2425,13,1,1580.74,102,7/22/2025
2426,32,1,350.23,0,11/1/2025
2426,13,1,1580.74,135,6/19/2025
2426,18,1,625.11,141,6/13/2025
2426,31,2,123.7,148,6/6/2025
2426,12,1,351.41,234,3/12/2025
2427,12,1,351.41,14,10/18/2025
2427,12,1,351.41,25,10/7/2025
2428,12,1,351.41,119,7/5/2025
2428,29,2,3438.28,27,10/5/2025
2428,48,1,1068.54,16,10/16/2025
2428,19,1,552.94,111,7/13/2025
2428,39,1,1985.36,59,9/3/2025
2428,1,1,580.76,95,7/29/2025
2429,35,1,271.69,38,9/24/2025
2429,9,1,1723.8,322,12/14/2024
2429,17,1,857.39,73,8/20/2025
2429,18,1,625.11,88,8/5/2025
2429,34,1,1161.45,112,7/12/2025
2429,15,1,1854.56,8,10/24/2025
2429,39,1,1985.36,107,7/17/2025
2429,46,2,981.76,9,10/23/2025
2430,5,2,1337.72,39,9/23/2025
2430,21,1,369.69,29,10/3/2025
2430,21,1,369.69,213,4/2/2025
2431,47,1,1350.15,74,8/19/2025
2431,49,3,3654.09,83,8/10/2025
2432,1,1,580.76,77,8/16/2025
2432,15,1,1854.56,16,10/16/2025
2433,43,1,1751.64,59,9/3/2025
2433,11,1,1743.93,26,10/6/2025
2433,22,1,956.37,64,8/29/2025
2433,48,1,1068.54,260,2/14/2025
2433,27,1,1601.09,15,10/17/2025
2433,31,1,61.85,365,11/1/2024
2434,15,1,1854.56,111,7/13/2025
2434,14,1,1469.35,24,10/8/2025
2434,29,1,1719.14,231,3/15/2025
2435,24,1,304.09,26,10/6/2025
2435,18,1,625.11,45,9/17/2025
2435,29,1,1719.14,98,7/26/2025
2435,44,1,647.32,54,9/8/2025
2436,43,2,3503.28,107,7/17/2025
2436,40,1,497.23,24,10/8/2025
2436,50,2,180.06,21,10/11/2025
2436,17,1,857.39,162,5/23/2025
2436,22,1,956.37,1,10/31/2025
2437,33,1,1015.75,106,7/18/2025
2437,49,1,1218.03,11,10/21/2025
2437,50,1,90.03,89,8/4/2025
2437,10,1,1764.63,63,8/30/2025
2438,20,1,1322.14,110,7/14/2025
2439,14,1,1469.35,59,9/3/2025
2439,44,1,647.32,144,6/10/2025
2439,24,1,304.09,10,10/22/2025
2439,6,1,360.61,184,5/1/2025
2440,19,1,552.94,24,10/8/2025
2440,48,1,1068.54,35,9/27/2025
2440,40,1,497.23,140,6/14/2025
2441,20,1,1322.14,23,10/9/2025
2441,15,1,1854.56,324,12/12/2024
2441,17,1,857.39,118,7/6/2025
2441,12,1,351.41,330,12/6/2024
2441,48,1,1068.54,42,9/20/2025
2441,41,1,1312.04,7,10/25/2025
2442,28,1,1370.06,80,8/13/2025
2442,48,1,1068.54,61,9/1/2025
2442,31,1,61.85,10,10/22/2025
2442,21,1,369.69,16,10/16/2025
2442,33,1,1015.75,365,11/1/2024
2443,29,1,1719.14,77,8/16/2025
2443,33,1,1015.75,0,11/1/2025
2443,1,1,580.76,27,10/5/2025
2444,14,1,1469.35,206,4/9/2025
2444,43,3,5254.92,165,5/20/2025
2444,38,1,955.71,19,10/13/2025
2445,12,1,351.41,111,7/13/2025
2446,8,1,1923.47,11,10/21/2025
2446,42,1,1618.56,28,10/4/2025
2447,41,1,1312.04,14,10/18/2025
2447,13,1,1580.74,306,12/30/2024
2447,22,1,956.37,3,10/29/2025
2447,18,1,625.11,65,8/28/2025
2448,39,1,1985.36,57,9/5/2025
2448,21,1,369.69,57,9/5/2025
2449,3,1,1652.15,101,7/23/2025
2449,2,1,982.19,76,8/17/2025
2449,28,1,1370.06,29,10/3/2025
2450,17,1,857.39,6,10/26/2025
2450,27,1,1601.09,15,10/17/2025
2451,21,1,369.69,72,8/21/2025
2451,7,1,171.98,166,5/19/2025
2451,29,3,5157.42,49,9/13/2025
2452,2,1,982.19,226,3/20/2025
2452,32,1,350.23,253,2/21/2025
2453,23,1,1310.95,60,9/2/2025
2453,25,1,551.11,97,7/27/2025
2454,31,1,61.85,167,5/18/2025
2455,4,1,280.69,6,10/26/2025
2456,38,1,955.71,44,9/18/2025
2456,48,1,1068.54,291,1/14/2025
2456,24,1,304.09,41,9/21/2025
2457,26,1,1936.36,41,9/21/2025
2457,16,1,477.68,143,6/11/2025
2458,4,1,280.69,72,8/21/2025
2458,12,1,351.41,1,10/31/2025
2458,25,1,551.11,5,10/27/2025
2458,7,1,171.98,102,7/22/2025
2458,18,1,625.11,20,10/12/2025
2459,13,1,1580.74,84,8/9/2025
2459,35,1,271.69,303,1/2/2025
2459,37,1,1665.25,36,9/26/2025
2459,45,1,426.9,72,8/21/2025
2460,41,1,1312.04,54,9/8/2025
2460,1,1,580.76,65,8/28/2025
2461,27,1,1601.09,161,5/24/2025
2461,14,1,1469.35,25,10/7/2025
2461,45,1,426.9,36,9/26/2025
2462,9,1,1723.8,79,8/14/2025
2462,15,1,1854.56,81,8/12/2025
2462,29,2,3438.28,1,10/31/2025
2462,32,1,350.23,113,7/11/2025
2462,27,1,1601.09,42,9/20/2025
2463,22,1,956.37,234,3/12/2025
2463,48,1,1068.54,252,2/22/2025
2464,36,1,190.96,8,10/24/2025
2464,28,1,1370.06,141,6/13/2025
2465,29,2,3438.28,133,6/21/2025
2466,16,1,477.68,16,10/16/2025
2466,8,1,1923.47,19,10/13/2025
2466,19,1,552.94,82,8/11/2025
2467,5,3,2006.58,8,10/24/2025
2468,6,1,360.61,101,7/23/2025
2468,29,1,1719.14,184,5/1/2025
2468,1,2,1161.52,10,10/22/2025
2468,34,1,1161.45,64,8/29/2025
2468,16,1,477.68,34,9/28/2025
2469,30,1,77.24,33,9/29/2025
2469,32,1,350.23,93,7/31/2025
2469,19,1,552.94,68,8/25/2025
2469,1,1,580.76,109,7/15/2025
2469,35,3,815.07,139,6/15/2025
2470,17,1,857.39,113,7/11/2025
2470,31,1,61.85,7,10/25/2025
2470,18,1,625.11,57,9/5/2025
2471,20,1,1322.14,54,9/8/2025
2471,20,1,1322.14,54,9/8/2025
2472,45,1,426.9,163,5/22/2025
2473,22,1,956.37,86,8/7/2025
2473,31,2,123.7,153,6/1/2025
2473,15,1,1854.56,178,5/7/2025
2473,31,1,61.85,114,7/10/2025
2473,29,1,1719.14,104,7/20/2025
2474,44,1,647.32,125,6/29/2025
2475,21,1,369.69,66,8/27/2025
2475,45,1,426.9,77,8/16/2025
2475,25,1,551.11,34,9/28/2025
2475,35,1,271.69,199,4/16/2025
2475,24,1,304.09,38,9/24/2025
2475,34,1,1161.45,74,8/19/2025
2475,38,1,955.71,162,5/23/2025
2476,1,1,580.76,163,5/22/2025
2476,37,1,1665.25,25,10/7/2025
2476,2,1,982.19,37,9/25/2025
2477,16,1,477.68,51,9/11/2025
2477,35,2,543.38,165,5/20/2025
2477,1,1,580.76,242,3/4/2025
2477,33,1,1015.75,26,10/6/2025
2478,49,1,1218.03,2,10/30/2025
2478,5,2,1337.72,101,7/23/2025
2479,20,1,1322.14,152,6/2/2025
2479,13,1,1580.74,47,9/15/2025
2479,36,1,190.96,82,8/11/2025
2479,24,1,304.09,81,8/12/2025
2480,15,1,1854.56,172,5/13/2025
2480,34,1,1161.45,185,4/30/2025
2480,15,1,1854.56,38,9/24/2025
2480,2,2,1964.38,161,5/24/2025
2481,37,1,1665.25,60,9/2/2025
2481,34,1,1161.45,119,7/5/2025
2481,46,1,490.88,46,9/16/2025
2482,35,1,271.69,10,10/22/2025
2482,8,1,1923.47,349,11/17/2024
2482,29,1,1719.14,164,5/21/2025
2482,44,1,647.32,134,6/20/2025
2482,4,1,280.69,52,9/10/2025
2482,40,1,497.23,32,9/30/2025
2483,11,1,1743.93,113,7/11/2025
2483,14,1,1469.35,138,6/16/2025
2483,35,1,271.69,0,11/1/2025
2484,16,1,477.68,18,10/14/2025
2484,14,1,1469.35,21,10/11/2025
2484,8,1,1923.47,216,3/30/2025
2485,11,1,1743.93,11,10/21/2025
2485,38,1,955.71,2,10/30/2025
2486,7,1,171.98,43,9/19/2025
2486,49,1,1218.03,316,12/20/2024
2486,2,1,982.19,312,12/24/2024
2487,3,1,1652.15,43,9/19/2025
2488,43,2,3503.28,47,9/15/2025
2489,30,1,77.24,15,10/17/2025
2489,49,1,1218.03,0,11/1/2025
2489,37,1,1665.25,2,10/30/2025
2489,11,1,1743.93,102,7/22/2025
2489,5,1,668.86,38,9/24/2025
2490,42,1,1618.56,19,10/13/2025
2490,39,1,1985.36,57,9/5/2025
2490,10,1,1764.63,297,1/8/2025
2490,25,1,551.11,9,10/23/2025
2491,32,3,1050.69,175,5/10/2025
2491,15,1,1854.56,17,10/15/2025
2491,12,1,351.41,78,8/15/2025
2491,2,1,982.19,75,8/18/2025
2492,38,1,955.71,51,9/11/2025
2492,23,1,1310.95,38,9/24/2025
2492,8,1,1923.47,23,10/9/2025
2492,29,1,1719.14,86,8/7/2025
2493,24,1,304.09,1,10/31/2025
2493,26,1,1936.36,81,8/12/2025
2494,16,1,477.68,24,10/8/2025
2494,48,1,1068.54,8,10/24/2025
2494,34,1,1161.45,10,10/22/2025
2495,46,1,490.88,158,5/27/2025
2495,37,1,1665.25,145,6/9/2025
2496,45,3,1280.7,181,5/4/2025
2496,13,1,1580.74,51,9/11/2025
2496,23,1,1310.95,244,3/2/2025
2497,41,2,2624.08,0,11/1/2025
2497,19,1,552.94,28,10/4/2025
2497,19,1,552.94,5,10/27/2025
2498,10,1,1764.63,118,7/6/2025
2498,13,3,4742.22,155,5/30/2025
2498,3,1,1652.15,75,8/18/2025
2498,42,1,1618.56,148,6/6/2025
2499,42,1,1618.56,15,10/17/2025
2499,42,1,1618.56,129,6/25/2025
2499,38,1,955.71,63,8/30/2025
2499,3,1,1652.15,7,10/25/2025
2499,5,1,668.86,40,9/22/2025
2500,21,2,739.38,287,1/18/2025
2500,50,1,90.03,23,10/9/2025
2500,7,1,171.98,53,9/9/2025
2501,20,1,1322.14,1,10/31/2025
2501,12,1,351.41,123,7/1/2025
2501,31,1,61.85,45,9/17/2025
2501,33,3,3047.25,35,9/27/2025
2502,39,2,3970.72,158,5/27/2025
2502,32,3,1050.69,87,8/6/2025
2502,16,2,955.36,318,12/18/2024
2503,16,1,477.68,365,11/1/2024
2503,17,1,857.39,65,8/28/2025
2504,6,1,360.61,63,8/30/2025
2504,34,1,1161.45,102,7/22/2025
2504,13,1,1580.74,77,8/16/2025
2504,26,1,1936.36,97,7/27/2025
2504,26,1,1936.36,100,7/24/2025
2505,32,1,350.23,26,10/6/2025
2505,45,1,426.9,52,9/10/2025
2505,11,1,1743.93,148,6/6/2025
2505,40,1,497.23,47,9/15/2025
2505,34,2,2322.9,18,10/14/2025
2505,39,2,3970.72,50,9/12/2025
2506,3,1,1652.15,26,10/6/2025
2506,20,1,1322.14,18,10/14/2025
2506,44,1,647.32,27,10/5/2025
2506,41,1,1312.04,101,7/23/2025
2507,2,1,982.19,24,10/8/2025
2507,13,1,1580.74,215,3/31/2025
2508,13,1,1580.74,14,10/18/2025
2508,20,1,1322.14,0,11/1/2025
2508,39,1,1985.36,57,9/5/2025
2508,50,1,90.03,12,10/20/2025
2509,47,1,1350.15,194,4/21/2025
2509,11,1,1743.93,112,7/12/2025
2510,48,1,1068.54,45,9/17/2025
2510,20,1,1322.14,12,10/20/2025
2510,30,1,77.24,38,9/24/2025
2510,13,1,1580.74,114,7/10/2025
2511,41,1,1312.04,74,8/19/2025
2511,12,1,351.41,199,4/16/2025
2512,3,1,1652.15,176,5/9/2025
2512,42,1,1618.56,45,9/17/2025
2512,11,1,1743.93,123,7/1/2025
2513,46,1,490.88,40,9/22/2025
2513,17,2,1714.78,0,11/1/2025
2514,13,1,1580.74,49,9/13/2025
2514,9,1,1723.8,341,11/25/2024
2514,18,1,625.11,72,8/21/2025
2514,33,1,1015.75,153,6/1/2025
2515,19,1,552.94,100,7/24/2025
2515,39,1,1985.36,295,1/10/2025
2515,45,1,426.9,17,10/15/2025
2516,47,1,1350.15,127,6/27/2025
2516,44,1,647.32,301,1/4/2025
2516,31,1,61.85,205,4/10/2025
2517,22,1,956.37,75,8/18/2025
2517,15,1,1854.56,15,10/17/2025
2517,30,1,77.24,34,9/28/2025
2518,42,1,1618.56,51,9/11/2025
2518,39,1,1985.36,166,5/19/2025
2518,36,2,381.92,45,9/17/2025
2518,32,1,350.23,25,10/7/2025
2518,38,1,955.71,26,10/6/2025
2519,43,1,1751.64,108,7/16/2025
2519,45,1,426.9,62,8/31/2025
2519,6,1,360.61,365,11/1/2024
2520,5,1,668.86,90,8/3/2025
2520,36,1,190.96,56,9/6/2025
2521,24,1,304.09,80,8/13/2025
2521,38,1,955.71,268,2/6/2025
2522,43,1,1751.64,41,9/21/2025
2523,13,1,1580.74,8,10/24/2025
2523,14,1,1469.35,117,7/7/2025
2523,37,2,3330.5,87,8/6/2025
2523,47,1,1350.15,116,7/8/2025
2524,48,1,1068.54,40,9/22/2025
2524,38,1,955.71,57,9/5/2025
2524,16,1,477.68,179,5/6/2025
2525,12,1,351.41,19,10/13/2025
2525,34,1,1161.45,144,6/10/2025
2526,33,1,1015.75,16,10/16/2025
2526,19,1,552.94,119,7/5/2025
2526,4,1,280.69,35,9/27/2025
2526,9,1,1723.8,53,9/9/2025
2526,29,1,1719.14,10,10/22/2025
2526,17,1,857.39,81,8/12/2025
2526,4,1,280.69,10,10/22/2025
2527,16,1,477.68,135,6/19/2025
2527,45,1,426.9,173,5/12/2025
2527,46,1,490.88,37,9/25/2025
2527,7,1,171.98,365,11/1/2024
2527,6,1,360.61,38,9/24/2025
2528,23,1,1310.95,23,10/9/2025
2528,10,1,1764.63,92,8/1/2025
2528,15,1,1854.56,75,8/18/2025
2529,20,2,2644.28,82,8/11/2025
2529,44,1,647.32,0,11/1/2025
2529,27,3,4803.27,36,9/26/2025
2530,13,1,1580.74,219,3/27/2025
2530,40,1,497.23,43,9/19/2025
2530,19,1,552.94,28,10/4/2025
2531,12,1,351.41,12,10/20/2025
2532,12,1,351.41,54,9/8/2025
2532,8,1,1923.47,55,9/7/2025
2533,9,1,1723.8,39,9/23/2025
2533,38,2,1911.42,5,10/27/2025
2533,26,1,1936.36,101,7/23/2025
2533,27,1,1601.09,191,4/24/2025
2533,11,1,1743.93,90,8/3/2025
2533,45,1,426.9,122,7/2/2025
2534,35,1,271.69,76,8/17/2025
2534,48,1,1068.54,66,8/27/2025
2534,19,1,552.94,138,6/16/2025
2535,31,1,61.85,193,4/22/2025
2535,25,1,551.11,23,10/9/2025
2535,15,1,1854.56,13,10/19/2025
2535,39,1,1985.36,32,9/30/2025
2536,47,1,1350.15,168,5/17/2025
2536,48,1,1068.54,10,10/22/2025
2536,6,1,360.61,41,9/21/2025
2537,29,1,1719.14,26,10/6/2025
2537,12,1,351.41,47,9/15/2025
2537,6,1,360.61,11,10/21/2025
2537,47,1,1350.15,121,7/3/2025
2538,3,1,1652.15,46,9/16/2025
2538,47,1,1350.15,23,10/9/2025
2538,26,1,1936.36,73,8/20/2025
2539,41,1,1312.04,5,10/27/2025
2539,15,1,1854.56,6,10/26/2025
2539,24,1,304.09,141,6/13/2025
2539,11,1,1743.93,46,9/16/2025
2539,7,1,171.98,345,11/21/2024
2539,47,1,1350.15,41,9/21/2025
2539,36,1,190.96,281,1/24/2025
2539,43,2,3503.28,28,10/4/2025
2539,30,2,154.48,0,11/1/2025
2540,22,1,956.37,135,6/19/2025
2540,4,1,280.69,39,9/23/2025
2541,43,1,1751.64,58,9/4/2025
2542,33,1,1015.75,38,9/24/2025
2543,27,2,3202.18,64,8/29/2025
2544,36,1,190.96,138,6/16/2025
2544,20,1,1322.14,221,3/25/2025
2544,32,1,350.23,0,11/1/2025
2544,50,2,180.06,106,7/18/2025
2544,6,1,360.61,53,9/9/2025
2544,34,1,1161.45,54,9/8/2025
2544,35,1,271.69,135,6/19/2025
2544,40,2,994.46,33,9/29/2025
2544,4,1,280.69,86,8/7/2025
2544,45,1,426.9,365,11/1/2024
2545,3,3,4956.45,129,6/25/2025
2545,48,2,2137.08,43,9/19/2025
2545,5,1,668.86,158,5/27/2025
2545,7,1,171.98,126,6/28/2025
2545,46,1,490.88,124,6/30/2025
2545,15,1,1854.56,216,3/30/2025
2545,29,1,1719.14,70,8/23/2025
2546,38,2,1911.42,196,4/19/2025
2546,33,1,1015.75,77,8/16/2025
2546,29,1,1719.14,204,4/11/2025
2546,24,1,304.09,11,10/21/2025
2546,5,1,668.86,68,8/25/2025
2546,27,1,1601.09,5,10/27/2025
2547,5,1,668.86,10,10/22/2025
2547,28,1,1370.06,57,9/5/2025
2548,48,1,1068.54,129,6/25/2025
2549,16,1,477.68,13,10/19/2025
2549,37,1,1665.25,57,9/5/2025
2550,43,1,1751.64,58,9/4/2025
2550,20,1,1322.14,112,7/12/2025
2550,15,1,1854.56,159,5/26/2025
2550,17,1,857.39,8,10/24/2025
2551,48,1,1068.54,261,2/13/2025
2552,47,1,1350.15,91,8/2/2025
2552,6,1,360.61,35,9/27/2025
2552,39,2,3970.72,20,10/12/2025
2552,42,1,1618.56,51,9/11/2025
2552,45,1,426.9,5,10/27/2025
2552,37,2,3330.5,168,5/17/2025
2552,1,2,1161.52,2,10/30/2025
2553,22,1,956.37,57,9/5/2025
2553,5,1,668.86,15,10/17/2025
2553,16,1,477.68,61,9/1/2025
2553,9,2,3447.6,97,7/27/2025
2554,7,1,171.98,20,10/12/2025
2555,25,1,551.11,42,9/20/2025
2555,47,1,1350.15,97,7/27/2025
2555,22,1,956.37,362,11/4/2024
2555,6,1,360.61,166,5/19/2025
2555,3,1,1652.15,25,10/7/2025
2556,12,3,1054.23,345,11/21/2024
2556,1,1,580.76,113,7/11/2025
2556,25,3,1653.33,38,9/24/2025
2556,43,1,1751.64,7,10/25/2025
2556,42,2,3237.12,87,8/6/2025
2557,32,2,700.46,56,9/6/2025
2557,15,1,1854.56,166,5/19/2025
2557,9,1,1723.8,67,8/26/2025
2557,10,1,1764.63,28,10/4/2025
2557,9,1,1723.8,173,5/12/2025
2558,19,1,552.94,18,10/14/2025
2559,7,1,171.98,9,10/23/2025
2559,9,1,1723.8,127,6/27/2025
2559,43,1,1751.64,9,10/23/2025
2559,24,1,304.09,28,10/4/2025
2560,14,1,1469.35,74,8/19/2025
2560,4,1,280.69,205,4/10/2025
2560,7,1,171.98,131,6/23/2025
2561,12,1,351.41,106,7/18/2025
2562,44,1,647.32,149,6/5/2025
2562,30,1,77.24,37,9/25/2025
2563,44,1,647.32,115,7/9/2025
2563,50,1,90.03,365,11/1/2024
2563,11,1,1743.93,107,7/17/2025
2563,45,1,426.9,7,10/25/2025
2563,18,1,625.11,94,7/30/2025
2564,17,1,857.39,69,8/24/2025
2564,29,1,1719.14,87,8/6/2025
2564,42,1,1618.56,61,9/1/2025
2564,41,1,1312.04,139,6/15/2025
2564,13,1,1580.74,7,10/25/2025
2565,13,1,1580.74,258,2/16/2025
2565,10,1,1764.63,1,10/31/2025
2565,12,1,351.41,18,10/14/2025
2565,9,1,1723.8,193,4/22/2025
2566,11,1,1743.93,155,5/30/2025
2567,15,1,1854.56,45,9/17/2025
2568,26,1,1936.36,22,10/10/2025
2568,8,1,1923.47,153,6/1/2025
2568,4,1,280.69,139,6/15/2025
2568,49,1,1218.03,167,5/18/2025
2568,43,1,1751.64,92,8/1/2025
2569,20,1,1322.14,99,7/25/2025
2569,16,1,477.68,24,10/8/2025
2570,12,1,351.41,35,9/27/2025
2571,30,1,77.24,152,6/2/2025
2572,7,1,171.98,184,5/1/2025
2572,15,1,1854.56,77,8/16/2025
2572,35,1,271.69,44,9/18/2025
2573,38,2,1911.42,68,8/25/2025
2574,32,1,350.23,94,7/30/2025
2574,48,1,1068.54,154,5/31/2025
2575,15,1,1854.56,55,9/7/2025
2575,44,1,647.32,3,10/29/2025
