CustomerID,Age,Gender,AvgBrowsingTime,AvgPageViews,PastPurchases,Purchase
1604,48,Male,3.67,4,1,0
1605,38,Female,2.02,3,3,1
1606,34,Male,1.1,5,1,0
1607,40,Male,5.75,4,2,0
1608,54,Male,3.07,4,1,1
1609,33,Female,6.47,5,0,0
1610,23,Male,5.77,4,1,0
1611,25,Male,0.5,6,2,0
1612,42,Female,4.37,3,2,1
1613,35,Female,7.37,7,0,0
1614,42,Male,1.35,4,2,1
1615,29,Male,2.46,5,2,1
1616,32,Female,0.55,3,2,0
1617,43,Male,0.5,2,4,1
1618,58,Female,2.44,6,0,1
1619,62,Female,3.2,2,1,1
1620,43,Male,0.5,1,2,1
1621,64,Male,8.9,4,1,1
1622,49,Male,0.84,5,0,1
1623,27,Female,0.61,7,1,1
1624,33,Male,2.92,5,1,1
1625,24,Male,3.68,2,1,0
1626,34,Female,1.06,4,1,1
1627,40,Female,1.3,2,0,1
1628,43,Male,0.5,6,2,0
1629,38,Female,5.97,5,0,0
1630,39,Male,5.98,4,2,1
1631,24,Male,2.3,6,0,0
1632,31,Male,4.73,6,0,0
1633,32,Male,6.15,4,0,0
1634,24,Male,0.5,5,0,0
1635,26,Male,14.37,7,1,0
1636,68,Female,6.5,4,1,0
1637,65,Female,1.49,3,1,1
1638,25,Female,0.99,2,0,0
1639,67,Male,0.5,8,1,1
1640,40,Male,0.53,7,1,1
1641,46,Male,3.76,4,2,1
1642,35,Female,1.94,2,1,0
1643,48,Female,4.85,6,0,0
1644,47,Male,7.08,6,1,0
1645,69,Male,2.46,4,1,1
1646,56,Male,6.71,6,0,1
1647,52,Male,0.5,8,1,1
1648,35,Male,1.08,5,0,0
1649,59,Female,4.71,5,1,1
1650,56,Female,0.5,8,1,1
1651,34,Male,0.5,6,0,1
1652,31,Male,7.7,3,0,0
1653,48,Female,5.17,5,1,0
1654,41,Male,2.26,3,0,1
1655,52,Male,5.06,7,0,0
1656,61,Male,5.87,4,0,1
1657,62,Male,2.57,7,0,1
1658,51,Male,1.08,7,2,1
1659,20,Female,11.01,7,0,0
1660,54,Male,2.66,5,0,0
1661,60,Male,2.2,5,3,1
1662,57,Female,2.27,5,0,0
1663,43,Male,5.13,2,0,1
1664,40,Female,0.54,5,1,1
1665,61,Female,0.5,5,3,1
1666,56,Male,1.59,5,1,1
1667,32,Female,17.87,3,1,0
1668,66,Male,1.89,2,2,1
1669,21,Female,2.89,6,2,0
1670,46,Male,11.46,8,1,0
1671,39,Female,0.5,6,3,0
1672,42,Female,13.83,7,1,1
1673,30,Male,10.75,4,1,1
1674,35,Male,9.72,3,1,1
1675,50,Female,2.31,4,1,0
1676,33,Female,2.15,6,0,0
1677,62,Male,6.42,7,4,1
1678,59,Female,17.94,7,0,1
1679,61,Male,1.06,6,0,0
1680,19,Male,6.28,5,1,0
1681,52,Male,2.07,7,1,0
1682,59,Male,1.47,5,0,1
1683,51,Female,1.31,3,1,1
1684,47,Male,7.28,5,1,0
1685,30,Female,2.67,5,2,0
1686,30,Male,3.2,4,1,1
1687,35,Male,21.78,3,0,0
1688,49,Male,1.02,5,2,0
1689,49,Male,2.58,6,0,1
1690,52,Male,1.72,4,1,1
1691,56,Male,3.23,6,2,0
1692,63,Female,3.81,5,2,1
1693,69,Male,11.26,3,1,0
1694,46,Male,2.55,5,0,0
1695,66,Male,5.17,5,0,0
1696,46,Female,0.77,5,2,0
1697,61,Female,1.56,7,2,1
1698,33,Male,2.16,9,2,1
1699,61,Male,1.19,1,2,0
1700,64,Male,1.5,4,1,1
1701,27,Female,2.72,5,1,0
1702,47,Male,0.5,3,2,1
1703,42,Male,2.86,2,1,1
1704,56,Male,3.49,5,1,0
1705,37,Male,2.85,3,2,1
1706,22,Male,10.39,6,1,0
1707,18,Female,4.25,2,1,0
1708,47,Male,2.68,4,0,0
1709,66,Female,10.85,5,0,1
1710,20,Male,7.66,5,2,0
1711,62,Male,0.71,6,1,0
1712,31,Female,0.5,3,0,0
1713,47,Male,4.68,5,1,0
1714,67,Female,2.93,6,1,1
1715,21,Male,5.03,5,1,0
1716,35,Male,4.81,7,1,0
1717,54,Female,3.64,5,1,1
1718,42,Male,18.1,4,1,0
1719,65,Female,1.86,3,2,1
1720,18,Male,0.76,4,0,0
1721,63,Female,8.82,3,2,0
1722,32,Male,1.02,4,0,0
1723,26,Male,5.84,4,0,0
1724,32,Female,13.17,4,1,1
1725,66,Female,5.19,4,2,1
1726,41,Female,4.76,4,1,0
1727,21,Female,2.33,6,0,1
1728,29,Female,2.37,3,0,0
1729,54,Male,2.32,4,0,0
1730,54,Male,3.78,5,1,0
1731,60,Male,5.47,4,2,1
1732,23,Male,4.53,7,1,1
1733,56,Male,0.5,5,1,1
1734,63,Male,2.41,5,1,1
1735,41,Male,7.47,4,0,0
1736,28,Female,3.41,5,0,1
1737,30,Male,2.61,6,1,0
1738,51,Male,5.89,3,2,0
1739,42,Male,5.11,5,1,1
1740,24,Female,2.46,4,2,0
1741,69,Female,9.67,3,1,1
1742,21,Female,1.14,7,1,0
1743,25,Male,21.8,6,1,0
1744,37,Male,0.5,6,1,0
1745,46,Male,0.5,5,1,0
1746,68,Male,9.38,6,0,0
1747,62,Male,0.95,6,0,1
1748,63,Male,3.91,2,0,0
1749,27,Male,6.23,6,0,0
1750,60,Female,8.52,3,1,1
1751,51,Female,17.58,6,0,0
1752,43,Male,0.57,1,3,0
1753,58,Male,5.06,4,0,0
1754,66,Male,1.62,4,1,1
1755,20,Male,2.89,9,0,0
1756,23,Female,8.74,6,0,0
1757,22,Male,2.0,4,0,0
1758,22,Female,3.41,4,2,1
1759,64,Male,3.48,4,0,1
1760,40,Female,3.43,5,1,0
1761,66,Male,13.65,3,2,1
1762,26,Female,0.5,4,0,1
1763,52,Male,4.28,6,1,1
1764,37,Female,7.28,5,0,0
1765,66,Male,3.43,6,1,1
1766,59,Male,0.5,4,1,0
1767,52,Female,4.17,6,1,1
1768,67,Female,0.73,11,1,1
1769,35,Female,0.5,4,2,1
1770,34,Female,7.93,4,1,1
1771,41,Female,2.6,5,1,1
1772,20,Male,8.83,1,1,1
1773,49,Male,5.46,6,1,1
1774,52,Male,3.83,6,3,1
1775,55,Female,0.5,4,3,1
1776,30,Male,2.78,3,1,0
1777,64,Male,1.15,4,0,1
1778,42,Female,9.8,7,1,0
1779,26,Female,2.37,5,1,0
1780,21,Male,2.29,4,0,0
1781,31,Male,3.55,4,0,0
1782,54,Male,0.5,2,1,0
1783,51,Male,0.99,6,1,0
1784,28,Male,3.9,4,2,0
1785,58,Female,0.5,6,0,1
1786,20,Female,1.6,3,0,0
1787,45,Female,1.9,7,3,0
1788,46,Male,4.12,6,5,0
1789,26,Female,2.44,4,2,0
1790,20,Male,4.02,8,2,0
1791,42,Male,3.0,4,1,0
1792,51,Female,0.5,3,1,1
1793,29,Male,10.53,3,0,0
1794,59,Male,0.5,7,1,1
1795,26,Female,5.21,5,1,1
1796,32,Male,7.31,6,1,0
1797,57,Female,5.39,7,0,1
1798,42,Male,0.82,7,1,1
1799,22,Female,2.29,2,2,0
1800,28,Male,4.99,6,1,1
1801,51,Male,0.5,7,1,0
1802,41,Female,6.83,6,2,1
1803,32,Male,4.7,6,1,1
1804,55,Male,6.14,5,0,1
1805,25,Male,1.11,6,1,0
1806,22,Male,4.63,2,2,0
1807,65,Male,5.18,5,3,1
1808,43,Male,7.33,10,1,0
1809,35,Female,1.26,8,1,0
1810,23,Male,0.68,4,1,0
1811,54,Male,2.3,7,0,0
1812,65,Male,1.71,3,0,1
1813,30,Male,3.28,6,0,0
1814,45,Female,9.35,5,0,0
1815,22,Male,2.15,6,3,0
1816,30,Female,7.17,3,1,1
1817,34,Male,0.5,4,0,1
1818,67,Female,0.79,6,1,1
1819,57,Male,0.5,3,3,1
1820,62,Female,0.63,7,0,1
1821,49,Female,9.96,5,2,1
1822,46,Male,0.5,3,0,0
1823,68,Male,4.5,3,1,1
1824,20,Male,3.17,6,1,1
1825,57,Female,11.43,3,2,1
1826,51,Male,0.77,3,2,1
1827,57,Male,0.77,5,2,0
1828,44,Female,0.5,6,1,0
1829,30,Male,2.26,4,1,1
1830,62,Female,2.89,5,1,1
1831,50,Female,8.34,5,1,0
1832,23,Female,2.64,6,0,1
1833,41,Female,2.44,4,1,0
1834,36,Male,1.89,4,1,0
1835,33,Male,0.5,7,0,0
1836,57,Male,3.37,6,0,1
1837,45,Male,29.63,9,0,1
1838,50,Female,8.35,3,4,0
1839,65,Female,9.1,7,1,1
1840,58,Male,7.32,7,1,1
1841,30,Male,0.8,7,0,1
1842,60,Female,1.5,5,1,1
1843,62,Male,0.5,5,1,0
1844,42,Male,0.5,5,0,0
1845,59,Male,0.5,2,0,0
1846,53,Female,1.85,3,2,0
1847,44,Female,4.77,6,1,1
1848,55,Female,8.48,6,1,1
1849,24,Female,5.31,6,1,0
1850,22,Male,12.56,4,2,0
1851,60,Male,0.5,5,2,0
1852,62,Female,0.5,9,2,1
1853,68,Male,4.43,8,0,1
1854,48,Female,2.32,2,0,0
1855,40,Female,1.4,6,2,0
1856,59,Female,1.32,6,0,1
1857,27,Female,1.45,3,0,0
1858,49,Female,4.34,7,0,1
1859,60,Female,1.62,4,1,1
1860,47,Male,2.9,5,4,1
1861,56,Male,5.0,2,1,0
1862,48,Male,2.16,9,0,0
1863,35,Female,0.96,3,0,0
1864,53,Male,0.5,3,0,0
1865,19,Female,1.49,6,1,0
1866,31,Male,5.84,4,0,1
1867,30,Female,6.03,5,3,0
1868,46,Male,6.07,7,1,0
1869,29,Female,0.5,4,2,0
1870,56,Male,4.95,9,1,0
1871,19,Male,3.22,6,2,1
1872,49,Male,2.58,2,3,1
1873,30,Female,3.88,5,4,1
1874,63,Male,3.39,2,2,0
1875,44,Male,4.26,5,1,1
1876,66,Female,6.13,4,1,1
1877,58,Female,0.5,4,2,1
1878,34,Female,6.65,5,2,0
1879,57,Male,0.5,5,2,1
1880,48,Male,0.5,3,3,1
1881,51,Female,14.79,5,2,1
1882,41,Male,12.16,4,0,1
1883,62,Female,0.5,4,1,1
1884,52,Male,3.06,7,2,0
1885,65,Male,1.35,6,1,1
1886,23,Male,2.17,6,3,0
1887,36,Male,6.54,4,1,0
1888,47,Male,11.35,4,0,0
1889,24,Male,4.09,6,2,0
1890,27,Female,0.5,2,1,0
1891,58,Male,2.99,4,0,1
1892,49,Female,1.13,4,0,0
1893,51,Female,10.47,8,1,1
1894,45,Female,8.07,4,5,1
1895,32,Male,4.07,7,1,0
1896,47,Female,1.72,4,0,1
1897,54,Female,1.01,7,2,1
1898,46,Female,0.5,8,1,1
1899,39,Female,5.83,6,4,0
1900,21,Female,4.32,4,0,1
1901,37,Female,2.46,2,1,0
1902,49,Male,3.03,4,1,1
1903,53,Female,5.79,2,3,0
1904,67,Male,0.5,6,0,0
1905,21,Female,7.02,2,2,0
1906,44,Male,9.21,10,2,0
1907,34,Male,10.99,9,0,1
1908,29,Female,1.49,6,0,1
1909,39,Female,0.5,4,0,0
1910,34,Male,1.68,7,2,1
1911,27,Male,1.68,4,0,1
1912,18,Female,0.6,5,1,1
1913,39,Male,4.96,3,2,1
1914,43,Female,3.24,3,2,0
1915,35,Male,7.4,4,1,0
1916,67,Female,0.5,5,0,1
1917,31,Female,3.57,6,2,0
1918,64,Male,5.44,7,3,1
1919,46,Male,6.08,4,3,1
1920,29,Male,9.22,2,0,1
1921,53,Female,4.75,6,0,1
1922,52,Male,9.63,2,3,1
1923,69,Female,1.69,4,3,1
1924,29,Male,3.15,3,1,0
1925,24,Male,0.5,5,0,0
1926,46,Male,0.68,3,0,0
1927,28,Male,1.61,6,1,0
1928,50,Female,0.5,4,3,1
1929,23,Female,2.11,6,0,0
1930,64,Female,1.71,3,2,0
1931,32,Male,1.77,3,1,0
1932,49,Female,10.97,4,2,0
1933,68,Female,0.5,4,1,1
1934,28,Female,6.07,2,0,0
1935,40,Male,1.36,2,2,0
1936,43,Male,9.45,7,3,1
1937,51,Male,9.3,4,1,1
1938,63,Female,2.74,6,4,1
1939,51,Male,2.94,1,0,1
1940,46,Male,0.5,6,1,0
1941,21,Male,17.08,5,1,0
1942,34,Female,8.76,3,1,0
1943,52,Female,8.8,4,0,1
1944,30,Male,5.68,5,0,0
1945,58,Male,2.48,7,1,0
1946,56,Female,7.69,2,4,1
1947,32,Female,1.24,3,1,0
1948,46,Female,2.56,6,1,1
1949,46,Female,0.75,6,1,0
1950,28,Female,10.18,5,0,0
1951,69,Female,0.5,5,1,1
1952,49,Male,2.37,3,1,0
1953,19,Female,3.31,2,2,0
1954,64,Female,5.44,5,3,0
1955,31,Female,3.66,6,2,1
1956,37,Male,2.35,4,1,0
1957,39,Male,0.73,4,0,0
1958,28,Male,5.53,2,1,0
1959,44,Male,16.06,5,2,1
1960,20,Male,5.97,3,0,1
1961,34,Female,2.08,4,1,1
1962,61,Male,9.77,10,0,1
1963,45,Male,2.71,5,1,0
1964,46,Male,2.4,4,2,1
1965,38,Female,3.23,3,3,1
1966,64,Male,1.65,8,1,1
1967,33,Male,5.48,2,0,1
1968,54,Female,1.83,4,1,1
1969,37,Male,0.5,4,1,0
1970,23,Female,0.5,6,1,0
1971,36,Female,0.5,4,0,1
1972,22,Male,2.71,2,0,0
1973,20,Male,2.24,7,1,0
1974,18,Female,0.5,5,1,0
1975,55,Male,4.39,6,1,1
1976,32,Male,5.63,1,1,0
1977,51,Male,5.65,4,1,1
1978,52,Female,2.51,6,2,0
1979,66,Male,9.1,4,0,1
1980,42,Female,10.57,2,0,1
1981,41,Female,5.79,4,0,0
1982,29,Male,4.53,3,1,0
1983,35,Male,0.98,7,0,1
1984,32,Female,17.03,5,1,1
1985,61,Male,1.92,5,2,1
1986,33,Female,1.04,6,1,0
1987,44,Male,3.11,4,0,1
1988,25,Male,0.5,6,1,1
1989,63,Male,15.98,6,1,1
1990,42,Male,4.17,9,0,1
1991,34,Male,3.02,9,1,1
1992,46,Female,3.92,6,2,1
1993,25,Male,3.01,6,1,0
1994,32,Male,1.7,5,1,1
1995,44,Male,3.6,4,0,1
1996,63,Female,4.68,7,0,1
1997,67,Male,3.1,4,3,1
1998,69,Female,5.72,6,0,1
1999,24,Male,1.72,2,2,0
2000,20,Male,2.18,9,1,0
2001,46,Male,0.5,5,0,1
2002,61,Female,1.83,4,1,1
2003,41,Male,7.33,5,1,1
2004,20,Male,6.27,5,0,0
2005,37,Male,0.5,4,2,1
2006,63,Female,2.28,5,1,0
2007,32,Male,5.19,8,0,0
2008,42,Male,0.68,4,2,1
2009,47,Male,0.5,4,1,0
2010,31,Male,14.39,6,2,0
2011,24,Female,3.29,9,2,1
2012,34,Female,16.97,5,2,0
2013,61,Male,1.15,4,0,1
2014,37,Male,6.06,6,0,1
2015,53,Male,0.98,3,1,1
2016,26,Male,0.69,5,1,0
2017,55,Male,2.29,7,0,1
2018,65,Female,2.75,7,1,0
2019,39,Female,1.29,5,1,0
2020,19,Female,0.61,3,0,0
2021,41,Female,0.5,5,1,0
2022,25,Female,2.99,8,2,1
2023,28,Female,1.64,7,4,1
2024,30,Male,0.5,7,1,1
2025,34,Female,0.5,7,2,0
2026,25,Male,1.4,4,1,1
2027,38,Male,2.26,3,1,0
2028,35,Female,0.5,4,0,1
2029,47,Male,5.98,4,2,0
2030,35,Male,0.5,5,1,1
2031,63,Female,0.87,10,1,1
2032,64,Male,10.5,5,0,1
2033,48,Male,5.56,7,2,1
2034,55,Female,1.28,4,0,1
2035,49,Female,6.84,8,3,1
2036,28,Male,2.28,3,0,0
2037,62,Male,7.08,6,1,1
2038,42,Male,4.41,5,1,0
2039,50,Female,5.2,7,1,0
2040,55,Female,19.97,9,1,1
2041,58,Male,1.43,2,3,1
2042,25,Male,4.68,5,0,0
2043,28,Male,2.02,4,1,0
2044,39,Female,0.5,6,0,0
2045,68,Male,0.5,5,0,1
2046,41,Female,0.5,2,0,0
2047,58,Male,4.56,5,4,1
2048,34,Female,2.45,5,0,0
2049,29,Female,3.98,3,3,1
2050,63,Female,1.85,7,2,1
2051,49,Male,1.98,3,1,1
2052,32,Female,9.26,3,3,0
2053,33,Female,1.88,3,1,0
2054,39,Male,3.71,2,0,1
2055,45,Female,6.58,3,0,0
2056,37,Female,6.32,3,4,1
2057,50,Female,2.69,5,2,0
2058,27,Female,7.88,3,0,0
2059,57,Male,1.09,5,0,0
2060,49,Male,9.45,5,0,1
2061,67,Male,2.39,6,2,1
2062,50,Female,0.5,6,2,1
2063,19,Female,0.5,5,2,0
2064,50,Female,6.03,7,0,0
2065,50,Male,1.18,5,0,0
2066,58,Male,0.5,3,1,1
2067,30,Female,0.5,6,2,0
2068,47,Male,9.11,7,2,0
2069,50,Male,6.85,5,2,0
2070,30,Female,3.52,5,0,0
2071,69,Male,3.38,7,1,1
2072,43,Male,1.6,5,0,0
2073,39,Male,1.97,4,1,0
2074,56,Male,9.04,6,1,0
2075,19,Female,0.95,4,2,0
2076,55,Male,0.84,2,3,1
2077,56,Male,0.5,3,1,1
2078,43,Male,1.47,4,2,1
2079,63,Female,2.11,6,1,1
2080,67,Male,2.7,4,1,1
2081,32,Female,0.71,5,1,0
2082,51,Male,2.43,4,0,1
2083,59,Male,0.5,4,0,1
2084,61,Male,1.96,5,2,0
2085,66,Female,1.2,6,1,1
2086,57,Female,6.54,7,1,0
2087,28,Male,2.48,6,0,0
2088,20,Male,4.25,5,3,0
2089,23,Female,4.56,6,1,0
2090,26,Male,4.66,4,1,0
2091,23,Female,1.79,7,2,0
2092,26,Male,1.12,2,2,1
2093,56,Female,0.59,3,0,1
2094,48,Female,4.41,5,3,1
2095,49,Female,2.86,6,1,1
2096,58,Female,7.32,4,0,0
2097,67,Male,7.96,5,3,1
2098,29,Female,0.5,3,2,0
2099,25,Male,0.79,5,3,1
2100,25,Male,3.73,6,1,1
2101,67,Female,2.15,7,2,0
2102,45,Female,0.5,5,1,1
2103,37,Female,9.34,8,0,0
2104,64,Male,1.02,5,0,0
2105,24,Female,10.74,3,1,0
2106,28,Female,5.8,2,0,0
2107,37,Male,5.6,3,0,1
2108,33,Male,1.28,3,0,0
2109,21,Male,0.71,3,0,0
2110,23,Male,2.84,3,3,0
2111,39,Female,2.03,4,2,1
2112,43,Female,1.97,7,1,0
2113,20,Female,1.12,3,4,0
2114,58,Female,1.03,10,2,0
2115,59,Male,0.5,4,1,1
2116,31,Female,6.04,4,1,0
2117,28,Male,0.5,6,4,0
2118,35,Female,0.5,3,0,0
2119,29,Male,3.82,9,0,0
2120,40,Female,15.14,7,2,1
2121,29,Male,2.23,4,2,1
2122,30,Male,0.5,3,0,0
2123,42,Female,3.04,3,0,0
2124,62,Male,9.44,5,0,0
2125,68,Female,5.44,12,1,1
2126,36,Male,3.89,5,1,0
2127,63,Female,1.55,7,3,1
2128,53,Male,3.31,2,1,1
2129,62,Male,0.72,6,0,1
2130,25,Male,3.26,6,1,0
2131,46,Male,4.14,6,2,1
2132,49,Male,12.48,3,0,1
2133,68,Male,1.28,6,1,1
2134,61,Male,0.5,6,0,1
2135,35,Male,1.34,6,1,1
2136,23,Female,6.47,5,1,0
2137,35,Female,4.66,5,1,1
2138,36,Male,0.89,5,1,0
2139,39,Female,1.66,5,2,0
2140,54,Female,2.3,3,0,1
2141,49,Male,2.12,3,2,1
2142,58,Female,7.07,6,0,1
2143,20,Male,2.7,6,1,0
2144,45,Male,4.68,7,0,1
2145,27,Male,4.41,5,0,0
2146,68,Female,5.93,6,0,0
2147,52,Female,0.5,3,3,1
2148,46,Male,7.62,7,1,1
2149,32,Male,2.59,1,2,0
2150,50,Female,2.42,6,1,0
2151,24,Male,0.8,4,1,0
2152,29,Male,2.17,3,3,0
2153,66,Female,0.92,9,3,0
2154,47,Female,0.54,5,2,0
2155,38,Female,13.13,7,0,1
2156,48,Female,0.5,5,0,1
2157,41,Female,5.91,3,2,0
2158,37,Male,16.24,8,1,0
2159,54,Male,0.69,6,1,1
2160,21,Male,5.34,3,3,1
2161,45,Female,0.5,6,0,0
2162,61,Female,0.5,14,1,0
2163,37,Male,3.06,3,1,1
2164,41,Female,11.18,4,1,0
2165,67,Male,0.5,5,3,1
2166,66,Male,3.74,7,2,1
2167,68,Male,2.57,7,0,1
2168,49,Male,8.23,2,0,0
2169,58,Female,0.5,3,2,1
2170,53,Male,5.26,5,2,1
2171,51,Female,4.24,4,1,0
2172,53,Female,4.33,6,1,1
2173,19,Male,12.0,7,2,0
2174,32,Female,6.67,6,0,0
2175,51,Male,0.5,5,2,1
2176,53,Male,2.26,5,0,1
2177,23,Male,1.96,4,0,0
2178,56,Female,1.23,6,1,1
2179,59,Male,1.97,7,2,1
2180,68,Male,1.37,3,0,1
2181,68,Male,2.13,7,1,0
2182,29,Male,16.32,4,1,0
2183,20,Female,0.87,4,0,0
2184,62,Male,8.95,5,2,1
2185,35,Male,2.27,2,0,0
2186,57,Male,3.4,5,1,1
2187,38,Male,5.84,1,1,0
2188,32,Female,2.01,4,0,1
2189,50,Male,2.17,5,2,1
2190,52,Female,3.73,5,2,0
2191,43,Male,1.61,3,0,0
2192,25,Male,9.77,7,2,0
2193,53,Female,6.36,5,0,0
2194,65,Male,0.5,6,3,1
2195,47,Female,0.93,6,2,0
2196,40,Female,2.8,4,2,0
2197,59,Male,2.76,3,4,0
2198,61,Male,2.9,6,0,1
2199,31,Female,0.69,4,2,1
2200,31,Male,2.41,13,0,0
2201,19,Male,0.5,6,1,0
2202,54,Male,2.63,3,1,1
2203,22,Male,5.21,5,2,0
2204,55,Female,1.68,6,0,0
2205,62,Male,15.86,7,1,0
2206,58,Male,6.6,2,2,0
2207,64,Female,0.5,4,3,1
2208,31,Male,0.5,7,1,0
2209,56,Male,7.96,7,0,0
2210,42,Female,9.97,4,1,1
2211,37,Male,8.4,5,0,0
2212,19,Female,0.64,3,0,0
2213,56,Female,24.61,4,1,0
2214,23,Male,2.12,4,2,0
2215,34,Male,4.85,4,0,1
2216,42,Male,9.86,6,2,1
2217,45,Male,1.43,4,1,1
2218,19,Female,8.78,2,1,0
2219,52,Female,1.79,6,1,1
2220,54,Male,16.74,5,5,1
2221,22,Female,2.23,4,1,0
2222,18,Female,11.6,4,1,0
2223,57,Female,2.09,6,0,1
2224,29,Male,5.49,8,3,0
2225,53,Male,3.38,5,3,0
2226,62,Male,2.52,5,2,1
2227,40,Female,1.56,6,1,0
2228,64,Male,4.98,5,1,1
2229,48,Female,0.86,2,2,1
2230,28,Male,3.11,2,2,1
2231,27,Male,1.95,7,0,0
2232,20,Male,13.15,5,1,1
2233,31,Female,0.5,4,0,0
2234,33,Male,0.5,3,0,1
2235,27,Female,1.14,8,0,0
2236,46,Male,1.56,3,1,1
2237,27,Male,0.68,4,1,1
2238,29,Male,2.6,4,1,0
2239,47,Male,7.39,4,2,1
2240,58,Male,3.69,6,1,1
2241,18,Male,3.7,4,0,0
2242,22,Male,0.5,5,0,0
2243,37,Male,4.73,5,2,1
2244,25,Female,1.14,8,2,0
2245,60,Female,5.65,5,2,0
2246,29,Male,1.42,1,1,0
2247,18,Female,3.23,6,0,0
2248,37,Female,1.52,6,1,0
2249,45,Male,9.35,4,2,1
2250,60,Female,0.58,6,0,1
2251,54,Female,2.65,6,1,0
2252,64,Male,1.29,6,2,1
2253,54,Male,4.79,5,2,1
2254,29,Female,10.26,3,2,1
2255,54,Male,2.61,2,0,1
2256,66,Male,2.42,2,3,1
2257,66,Male,11.71,6,1,0
2258,61,Male,2.54,3,1,1
2259,45,Female,0.94,2,1,1
2260,64,Female,4.16,4,0,0
2261,32,Female,4.95,4,1,0
2262,23,Male,1.48,5,2,0
2263,61,Male,6.18,7,0,1
2264,37,Male,2.09,9,2,1
2265,67,Male,0.5,4,0,1
2266,31,Male,6.92,6,1,0
2267,19,Female,2.41,5,2,1
2268,26,Female,0.59,7,1,0
2269,54,Male,4.2,8,1,1
2270,37,Female,7.56,10,1,0
2271,43,Male,9.36,3,2,1
2272,46,Male,13.28,5,4,0
2273,18,Female,9.92,6,1,0
2274,52,Male,0.5,2,2,0
2275,23,Female,2.42,5,2,1
2276,54,Female,7.21,7,2,1
2277,22,Male,1.27,3,1,0
2278,50,Female,4.68,4,2,0
2279,66,Male,3.68,4,1,1
2280,68,Male,1.66,6,3,1
2281,31,Male,9.29,5,2,1
2282,29,Male,2.75,3,1,0
2283,59,Female,2.11,7,0,1
2284,37,Male,24.16,8,1,0
2285,67,Female,2.64,5,2,1
2286,41,Female,0.64,5,0,1
2287,60,Male,3.27,2,1,1
2288,51,Female,6.79,4,2,1
2289,42,Male,5.56,3,1,0
2290,67,Male,5.6,6,1,1
2291,46,Male,5.0,8,1,0
2292,56,Male,0.58,7,1,1
2293,48,Male,7.27,5,2,1
2294,64,Female,8.31,4,0,1
2295,60,Male,1.07,4,0,1
2296,67,Male,1.51,6,0,1
2297,40,Female,15.13,8,0,1
2298,61,Female,8.82,4,2,1
2299,55,Female,8.89,7,0,1
2300,37,Male,8.81,5,0,0
2301,40,Female,4.44,6,2,0
2302,62,Female,4.82,5,1,1
2303,69,Female,3.9,4,0,1
2304,33,Female,0.5,9,1,1
2305,67,Male,5.47,6,3,1
2306,59,Male,3.14,9,0,1
2307,25,Male,3.69,4,1,0
2308,67,Male,0.9,7,1,1
2309,38,Female,3.02,6,3,0
2310,18,Male,1.52,5,2,0
2311,25,Female,1.35,6,0,0
2312,46,Female,0.5,4,1,0
2313,49,Male,0.61,2,0,0
2314,55,Male,12.82,6,0,0
2315,22,Female,0.5,4,0,0
2316,64,Female,0.5,7,3,1
2317,39,Male,3.01,6,2,1
2318,64,Male,2.84,2,1,1
2319,51,Male,0.5,7,2,1
2320,18,Female,5.51,2,1,0
2321,43,Male,6.66,10,2,0
2322,60,Female,0.68,7,1,1
2323,27,Male,0.5,5,1,0
2324,47,Male,11.72,3,0,1
2325,67,Male,7.09,4,2,1
2326,35,Male,2.9,5,1,1
2327,34,Male,1.14,7,0,0
2328,43,Male,2.22,3,2,0
2329,25,Male,3.89,3,3,0
2330,64,Male,0.65,4,0,1
2331,57,Male,3.66,5,0,1
2332,66,Female,3.37,2,3,1
2333,29,Male,0.5,4,0,0
2334,44,Male,5.36,4,2,1
2335,25,Female,7.74,3,2,0
2336,42,Female,1.69,8,0,0
2337,63,Male,7.2,3,0,1
2338,21,Female,0.5,9,2,0
2339,50,Female,7.29,6,1,0
2340,18,Female,0.65,8,0,0
2341,36,Male,0.5,2,2,0
2342,48,Female,4.54,3,0,0
2343,33,Male,2.7,5,2,0
2344,31,Female,9.34,5,2,1
2345,65,Female,1.0,9,2,1
2346,22,Male,2.44,2,3,0
2347,58,Female,4.36,3,2,1
2348,43,Male,3.83,4,0,0
2349,45,Female,2.25,6,3,0
2350,19,Male,3.39,6,1,0
2351,67,Male,4.26,3,0,1
2352,23,Male,7.23,4,1,0
2353,26,Female,14.38,8,3,1
2354,50,Male,1.16,5,2,1
2355,58,Male,5.19,9,0,1
2356,42,Male,0.89,5,0,0
2357,65,Female,5.81,4,1,1
2358,30,Male,3.79,6,0,1
2359,26,Male,19.27,8,1,1
2360,30,Male,3.73,6,1,0
2361,48,Male,12.12,4,2,1
2362,58,Male,8.22,6,0,1
2363,28,Male,9.3,4,2,1
2364,21,Female,6.95,7,0,1
2365,51,Male,2.11,2,0,0
2366,55,Male,1.28,7,3,1
2367,63,Male,2.61,5,1,1
2368,21,Female,0.5,2,1,0
2369,55,Female,3.43,2,0,0
2370,36,Female,1.48,4,0,0
2371,23,Male,4.69,5,2,0
2372,51,Male,13.28,5,0,0
2373,35,Male,9.82,6,0,1
2374,30,Male,0.59,4,0,0
2375,58,Male,1.76,9,0,1
2376,40,Female,2.9,6,1,1
2377,36,Female,1.22,9,2,0
2378,62,Female,6.06,5,1,1
