CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Cluster
1287,11,3,5050.35,4,3,4,11,3
1288,169,1,1370.06,1,1,1,3,2
1289,62,3,6861.860000000001,1,3,5,9,3
1290,24,6,7014.04,3,5,5,13,0
1291,9,3,5611.66,4,3,5,12,3
1292,29,5,4410.0,3,5,4,12,3
1293,6,2,2382.91,5,2,2,9,1
1294,56,2,2195.16,2,2,2,6,1
1295,40,5,7077.02,2,5,5,12,0
1296,4,5,7749.09,5,5,5,15,0
1297,5,5,5582.2699999999995,5,5,5,15,0
1298,5,3,2241.24,5,3,2,10,1
1299,18,1,580.76,3,1,1,5,1
1300,22,4,2445.08,3,4,2,9,3
1301,7,4,4257.34,5,4,4,13,3
1302,37,4,2244.34,2,4,2,8,3
1303,25,4,3267.92,3,4,3,10,3
1304,29,2,1058.44,3,2,1,6,1
1305,27,4,4847.06,3,4,4,11,3
1306,9,4,4336.5,4,4,4,12,3
1307,8,4,2842.7,4,4,3,11,3
1308,16,3,4159.76,3,3,4,10,3
1309,15,6,7065.04,4,5,5,14,0
1310,2,5,5253.4400000000005,5,5,4,14,3
1311,20,2,1349.23,3,2,1,6,1
1312,95,1,490.88,1,1,1,3,1
1313,34,4,3973.0200000000004,2,4,4,10,3
1314,52,3,2982.45,2,3,3,8,3
1315,35,1,1723.8,2,1,2,5,1
1316,20,3,4823.2300000000005,3,3,4,10,3
1317,12,4,4665.63,4,4,4,12,3
1318,30,3,5360.64,2,3,4,9,3
1319,239,1,1665.25,1,1,2,4,2
1320,2,5,3878.6000000000004,5,5,4,14,3
1321,33,6,6333.9400000000005,2,5,5,12,0
1322,14,3,3928.59,4,3,4,11,3
1323,1,6,8593.81,5,5,5,15,0
1324,41,1,668.86,2,1,1,4,1
1325,3,2,2266.0499999999997,5,2,2,9,1
1326,56,4,3963.9300000000003,2,4,4,10,3
1327,170,2,471.65,1,2,1,4,2
1328,52,2,1272.43,2,2,1,5,1
1329,33,3,3389.86,2,3,3,8,3
1330,26,2,1925.9299999999998,3,2,2,7,1
1331,4,4,6807.48,5,4,5,14,0
1332,74,3,3971.23,1,3,4,8,3
1333,5,6,8633.62,5,5,5,15,0
1334,9,3,3877.71,4,3,4,11,3
1335,43,1,426.9,2,1,1,4,1
1336,7,3,2616.66,5,3,3,11,3
1337,20,3,4182.28,3,3,4,10,3
1338,4,2,2364.52,5,2,2,9,1
1339,17,3,2882.13,3,3,3,9,3
1340,40,2,861.45,2,2,1,5,1
1341,50,2,532.59,2,2,1,5,1
1342,104,1,956.37,1,1,1,3,2
1343,44,1,625.11,2,1,1,4,1
1344,38,2,3114.96,2,2,3,7,1
1345,44,6,6933.27,2,5,5,12,0
1346,14,4,6776.38,4,4,5,13,3
1347,54,2,6054.26,2,2,5,9,3
1348,57,2,2327.79,2,2,2,6,1
1349,44,2,1693.65,2,2,2,6,1
1350,10,5,4858.62,4,5,4,13,3
1351,5,3,3444.2,5,3,3,11,3
1352,91,2,3016.01,1,2,3,6,1
1353,3,4,2179.04,5,4,2,11,3
1354,32,4,2844.72,2,4,3,9,3
1355,25,5,4396.16,3,5,4,12,3
1356,8,6,6056.14,4,5,5,14,0
1357,47,2,1863.89,2,2,2,6,1
1358,3,2,2257.0499999999997,5,2,2,9,1
1359,15,4,3343.55,4,4,3,11,3
1360,38,6,3181.46,2,5,3,10,3
1361,49,5,4238.8099999999995,2,5,4,11,3
1362,22,4,3085.96,3,4,3,10,3
1363,45,4,3576.66,2,4,3,9,3
1364,32,3,3268.94,2,3,3,8,3
1365,174,2,560.65,1,2,1,4,2
1366,19,5,6003.16,3,5,5,13,0
1367,204,1,1618.56,1,1,2,4,2
1368,18,4,7785.21,3,4,5,12,0
1369,16,4,2482.6099999999997,3,4,2,9,3
1370,2,1,1350.15,5,1,1,7,1
1371,40,7,8397.449999999999,2,5,5,12,0
1372,65,3,2833.08,1,3,3,7,1
1373,7,6,4052.33,5,5,4,14,3
1374,17,4,2780.6800000000003,3,4,3,10,3
1375,7,2,1809.17,5,2,2,9,1
1376,87,1,580.76,1,1,1,3,1
1377,34,2,575.78,2,2,1,5,1
1378,99,3,2685.8199999999997,1,3,3,7,1
1379,19,2,3696.5,3,2,3,8,1
1380,13,6,5800.5,4,5,5,14,0
1381,15,2,2227.45,4,2,2,8,1
1382,65,3,2319.69,1,3,2,6,1
1383,10,4,3544.6400000000003,4,4,3,11,3
1384,8,3,3364.71,4,3,3,10,3
1385,241,1,1580.74,1,1,2,4,2
1386,32,1,1310.95,2,1,1,4,1
1387,37,2,5720.09,2,2,5,9,3
1388,26,2,4395.92,3,2,4,9,3
1389,9,4,2899.0,4,4,3,11,3
1390,43,2,1980.9,2,2,2,6,1
1391,8,3,1734.5,4,3,2,9,1
1392,19,6,5861.99,3,5,5,13,0
1393,1,6,8086.900000000001,5,5,5,15,0
1394,61,3,6920.120000000001,1,3,5,9,3
1395,3,2,2176.3199999999997,5,2,2,9,1
1396,8,4,4562.64,4,4,4,12,3
1397,317,1,1665.25,1,1,2,4,2
1398,40,5,4808.34,2,5,4,11,3
1399,3,5,7240.32,5,5,5,15,0
1400,2,5,5101.92,5,5,4,14,3
1401,21,4,5417.07,3,4,4,11,3
1402,29,2,3114.78,3,2,3,8,1
1403,38,1,61.85,2,1,1,4,1
1404,1,3,5511.84,5,3,5,13,3
1405,10,5,4933.07,4,5,4,13,3
1406,1,3,2687.04,5,3,3,11,3
1407,31,2,1961.6999999999998,2,2,2,6,1
1408,10,5,4441.12,4,5,4,13,3
1409,18,2,1964.38,3,2,2,7,1
1410,30,1,2946.57,2,1,3,6,1
1411,14,3,1800.37,4,3,2,9,1
1412,31,3,518.68,2,3,1,6,1
1413,99,2,3463.07,1,2,3,6,1
1414,20,2,3224.62,3,2,3,8,1
1415,46,5,3575.29,2,5,3,10,3
1416,6,2,2538.3,5,2,2,9,1
1417,30,3,4222.43,2,3,4,9,3
1418,19,2,3438.28,3,2,3,8,1
1419,132,1,90.03,1,1,1,3,2
1420,27,2,3601.6099999999997,3,2,3,8,1
1421,12,6,7776.76,4,5,5,14,0
1422,49,1,955.71,2,1,1,4,1
1423,7,2,2976.2,5,2,3,10,1
1424,18,3,7626.450000000001,3,3,5,11,3
1425,54,6,8080.66,2,5,5,12,0
1426,13,3,1944.8700000000001,4,3,2,9,1
1427,52,3,7056.23,2,3,5,10,3
1428,67,3,3422.19,1,3,3,7,3
1429,67,3,3243.31,1,3,3,7,3
1430,43,2,2687.38,2,2,3,7,1
1431,69,1,171.98,1,1,1,3,1
1432,4,1,1280.7,5,1,1,7,1
1433,13,6,7070.84,4,5,5,14,0
1434,188,1,497.23,1,1,1,3,2
1435,5,4,5402.78,5,4,4,13,3
1436,59,3,4070.36,1,3,4,8,3
1437,25,6,7971.09,3,5,5,13,0
1438,16,3,2133.4700000000003,3,3,2,8,1
1439,40,2,1615.04,2,2,2,6,1
1440,19,3,3857.48,3,3,4,10,3
1441,6,5,7374.34,5,5,5,15,0
1442,84,3,7036.11,1,3,5,9,3
1443,31,4,3847.2,2,4,4,10,3
1444,91,1,1911.42,1,1,2,4,1
1445,79,2,3635.2200000000003,1,2,3,6,1
1446,24,4,3921.78,3,4,4,11,3
1447,6,7,9531.03,5,5,5,15,0
1448,35,7,4247.75,2,5,4,11,0
1449,35,4,3651.97,2,4,3,9,3
1450,23,4,4336.66,3,4,4,11,3
1451,36,1,1618.56,2,1,2,5,1
1452,52,3,3433.3,2,3,3,8,3
1453,6,3,2808.4500000000003,5,3,3,11,3
1454,13,7,9103.39,4,5,5,14,0
1455,22,4,5195.43,3,4,4,11,3
1456,52,1,369.69,2,1,1,4,1
1457,90,5,3313.78,1,5,3,9,3
1458,23,2,2274.91,3,2,2,7,1
1459,67,3,3161.58,1,3,3,7,3
1460,3,4,3436.3500000000004,5,4,3,12,3
1461,19,3,3370.19,3,3,3,9,3
1462,7,2,3675.11,5,2,3,10,1
1463,47,1,271.69,2,1,1,4,1
1464,30,4,4933.5599999999995,2,4,4,10,3
1465,25,6,6794.06,3,5,5,13,0
1466,1,4,7074.44,5,4,5,14,0
1467,9,5,3779.77,4,5,3,12,3
1468,77,3,3606.81,1,3,3,7,3
1469,4,5,6296.77,5,5,5,15,0
1470,13,6,7184.32,4,5,5,14,0
1471,1,4,6977.67,5,4,5,14,0
1472,34,1,61.85,2,1,1,4,1
1473,133,2,2012.7600000000002,1,2,2,5,2
1474,15,3,3986.54,4,3,4,11,3
1475,28,1,61.85,3,1,1,5,1
1476,27,2,1975.2600000000002,3,2,2,7,1
1477,51,3,4716.74,2,3,4,9,3
1478,8,4,3542.1,4,4,3,11,3
1479,13,4,9079.63,4,4,5,13,0
1480,3,3,4882.4,5,3,4,12,3
1481,4,3,4171.280000000001,5,3,4,12,3
1482,55,2,1769.1399999999999,2,2,2,6,1
1483,124,1,1312.04,1,1,1,3,2
1484,24,4,4623.92,3,4,4,11,3
1485,13,2,2600.37,4,2,3,9,1
1486,28,1,1601.09,3,1,2,6,1
1487,9,8,12289.96,4,5,5,14,0
1488,3,5,7097.11,5,5,5,15,0
1489,3,4,5618.1900000000005,5,4,5,14,3
1490,1,2,471.65,5,2,1,8,1
1491,11,7,6657.95,4,5,5,14,0
1492,30,6,2935.65,2,5,3,10,3
1493,178,1,477.68,1,1,1,3,2
1494,4,6,5293.58,5,5,4,14,0
1495,28,1,580.76,3,1,1,5,1
1496,35,2,3396.08,2,2,3,7,1
1497,39,3,2445.74,2,3,2,7,1
1498,17,4,3116.05,3,4,3,10,3
1499,117,1,271.69,1,1,1,3,2
1500,23,3,3543.8,3,3,3,9,3
1501,92,1,1370.06,1,1,1,3,1
1502,18,4,2546.62,3,4,2,9,3
1503,6,6,8341.99,5,5,5,15,0
1504,135,1,1068.54,1,1,1,3,2
1505,42,4,4705.110000000001,2,4,4,10,3
1506,3,6,4897.12,5,5,4,14,0
1507,20,4,8710.98,3,4,5,12,0
1508,36,4,3791.9799999999996,2,4,3,9,3
1509,56,2,686.96,2,2,1,5,1
1510,8,5,7875.45,4,5,5,14,0
1511,47,2,3407.5299999999997,2,2,3,7,1
1512,10,5,3531.75,4,5,3,12,3
1513,34,5,5586.28,2,5,5,12,3
1514,20,3,4132.070000000001,3,3,4,10,3
1515,65,2,2290.36,1,2,2,5,1
1516,8,2,2675.51,4,2,3,9,1
1517,3,6,3283.54,5,5,3,13,3
1518,33,5,7858.38,2,5,5,12,0
1519,61,3,4778.58,1,3,4,8,3
1520,26,4,4598.33,3,4,4,11,3
1521,32,5,5739.76,2,5,5,12,0
1522,24,2,3573.7,3,2,3,8,1
1523,46,4,4205.09,2,4,4,10,3
1524,41,1,61.85,2,1,1,4,1
1525,2,3,2355.0099999999998,5,3,2,10,3
1526,65,3,4916.32,1,3,4,8,3
1527,12,2,3188.49,4,2,3,9,1
1528,8,1,1985.36,4,1,2,7,1
1529,5,2,4645.8,5,2,4,11,3
1530,70,5,5884.429999999999,1,5,5,11,0
1531,69,2,1503.0,1,2,2,5,1
1532,56,2,1714.0,2,2,2,6,1
1533,71,4,5016.22,1,4,4,9,3
1534,29,4,2543.09,3,4,2,9,3
1535,19,7,8071.66,3,5,5,13,0
1536,3,4,3713.15,5,4,3,12,3
1537,13,4,5717.26,4,4,5,13,3
1538,18,3,4782.49,3,3,4,10,3
1539,1,3,2117.23,5,3,2,10,1
1540,29,1,1652.15,3,1,2,6,1
1541,26,3,3171.0499999999997,3,3,3,9,3
1542,43,1,956.37,2,1,1,4,1
1543,81,1,551.11,1,1,1,3,1
1544,21,3,1554.5900000000001,3,3,2,8,1
1545,161,1,304.09,1,1,1,3,2
1546,6,4,2891.48,5,4,3,12,3
1547,100,2,3365.7200000000003,1,2,3,6,1
1548,1,6,7739.18,5,5,5,15,0
1549,15,4,8463.41,4,4,5,13,0
1550,145,1,1068.54,1,1,1,3,2
1551,21,4,4170.67,3,4,4,11,3
1552,87,1,1764.63,1,1,2,4,1
1553,88,2,860.5699999999999,1,2,1,4,1
1554,2,4,9277.9,5,4,5,14,0
1555,3,2,1623.9299999999998,5,2,2,9,1
1556,12,1,497.23,4,1,1,6,1
1557,42,4,2001.94,2,4,2,8,3
1558,6,8,9248.73,5,5,5,15,0
1559,32,2,1512.8600000000001,2,2,2,6,1
1560,34,1,647.32,2,1,1,4,1
1561,15,2,1351.88,4,2,1,7,1
1562,31,1,1218.03,2,1,1,4,1
1563,18,4,1278.55,3,4,1,8,3
1564,3,2,2207.54,5,2,2,9,1
1565,47,4,2501.9700000000003,2,4,2,8,3
1566,39,1,1015.75,2,1,1,4,1
1567,44,1,1161.45,2,1,1,4,1
1568,1,5,6286.9,5,5,5,15,0
1569,10,2,2142.93,4,2,2,8,1
1570,25,5,3286.28,3,5,3,11,3
1571,17,4,4295.08,3,4,4,11,3
1572,51,2,2024.25,2,2,2,6,1
1573,10,1,1665.25,4,1,2,7,1
1574,24,4,3656.58,3,4,3,10,3
1575,36,4,5657.86,2,4,5,11,3
1576,8,5,4557.67,4,5,4,13,3
1577,155,1,360.61,1,1,1,3,2
1578,15,1,857.39,4,1,1,6,1
1579,41,2,1903.0900000000001,2,2,2,6,1
1580,57,1,1068.54,2,1,1,4,1
1581,10,5,5861.62,4,5,5,14,0
1582,28,3,3320.1,3,3,3,9,3
1583,12,4,5385.62,4,4,4,12,3
1584,19,5,5279.24,3,5,4,12,3
1585,127,1,1312.04,1,1,1,3,2
1586,56,3,1996.9,2,3,2,7,1
1587,10,3,3692.95,4,3,3,10,3
1588,37,2,5492.98,2,2,5,9,3
1589,15,3,4065.84,4,3,4,11,3
1590,4,1,1580.74,5,1,2,8,1
1591,24,5,5146.04,3,5,4,12,3
1592,1,7,9090.93,5,5,5,15,0
1593,15,4,3151.7000000000003,4,4,3,11,3
1594,33,3,3681.0699999999997,2,3,3,8,3
1595,62,2,3036.05,1,2,3,6,1
1596,4,1,304.09,5,1,1,7,1
1597,110,1,1723.8,1,1,2,4,2
1598,2,5,5570.639999999999,5,5,5,15,0
1599,70,2,6210.63,1,2,5,8,3
1600,3,5,3027.63,5,5,3,13,3
1601,56,2,2088.83,2,2,2,6,1
1602,101,3,3755.9399999999996,1,3,3,7,3
1603,38,1,1911.42,2,1,2,5,1
1604,5,1,982.19,5,1,1,7,1
1605,1,7,7671.59,5,5,5,15,0
1606,5,5,6715.37,5,5,5,15,0
1607,143,3,2640.8599999999997,1,3,3,7,2
1608,13,4,3423.82,4,4,3,11,3
1609,13,2,1372.8,4,2,1,7,1
1610,11,2,2255.51,4,2,2,8,1
1611,2,5,5021.2300000000005,5,5,4,14,3
1612,12,5,8128.799999999999,4,5,5,14,0
1613,16,2,1410.33,3,2,1,6,1
1614,101,3,3070.46,1,3,3,7,1
1615,11,3,3870.1800000000003,4,3,4,11,3
1616,2,3,900.1400000000001,5,3,1,9,1
1617,5,7,9063.39,5,5,5,15,0
1618,243,1,955.71,1,1,1,3,2
1619,103,3,2366.69,1,3,2,6,1
1620,20,5,8781.24,3,5,5,13,0
1621,32,2,1532.7800000000002,2,2,2,6,1
1622,110,1,1652.15,1,1,2,4,2
1623,11,2,1691.8300000000002,4,2,2,8,1
1624,27,2,3955.2300000000005,3,2,4,9,1
1625,268,1,77.24,1,1,1,3,2
1626,357,1,77.24,1,1,1,3,2
1627,9,6,6772.83,4,5,5,14,0
1628,7,8,5662.45,5,5,5,15,0
1629,2,4,3556.77,5,4,3,12,3
1630,3,8,9806.1,5,5,5,15,0
1631,178,1,1370.06,1,1,1,3,2
1632,11,4,4177.46,4,4,4,12,3
1633,7,1,982.19,5,1,1,7,1
1634,3,2,4216.63,5,2,4,11,3
1635,39,2,715.14,2,2,1,5,1
1636,45,4,4313.15,2,4,4,10,3
1637,20,5,4532.6,3,5,4,12,3
1638,32,1,1665.25,2,1,2,5,1
1639,49,1,1764.63,2,1,2,5,1
1640,57,2,2672.29,2,2,3,7,1
1641,15,6,10942.21,4,5,5,14,0
1642,25,2,688.19,3,2,1,6,1
1643,41,2,3093.8599999999997,2,2,3,7,1
1644,78,2,1043.8200000000002,1,2,1,4,1
1645,11,1,552.94,4,1,1,6,1
1646,48,3,2233.58,2,3,2,7,1
1647,33,5,6146.75,2,5,5,12,0
1648,122,1,3330.5,1,1,3,5,2
1649,13,4,1769.45,4,4,2,10,3
1650,35,1,668.86,2,1,1,4,1
1651,46,3,4217.42,2,3,4,9,3
1652,16,1,1015.75,3,1,1,5,1
1653,23,4,5547.46,3,4,5,12,3
1654,6,4,5231.26,5,4,4,13,3
1655,1,4,9402.49,5,4,5,14,0
1656,35,4,4184.01,2,4,4,10,3
1657,66,2,413.26000000000005,1,2,1,4,1
1658,4,3,3596.77,5,3,3,11,3
1659,12,2,2675.51,4,2,3,9,1
1660,18,3,3564.0,3,3,3,9,3
1661,9,6,8115.6,4,5,5,14,0
1662,16,3,2968.7,3,3,3,9,3
1663,58,1,1764.63,2,1,2,5,1
1664,139,1,1923.47,1,1,2,4,2
1665,3,4,3170.12,5,4,3,12,3
1666,7,4,4567.43,5,4,4,13,3
1667,4,3,4007.6499999999996,5,3,4,12,3
1668,24,6,9756.3,3,5,5,13,0
1669,13,5,3500.0099999999998,4,5,3,12,3
1670,20,3,1330.82,3,3,1,7,1
1671,13,3,2875.8,4,3,3,10,3
1672,6,4,1951.26,5,4,2,11,3
1673,13,4,4075.2200000000003,4,4,4,12,3
1674,19,2,712.02,3,2,1,6,1
1675,57,2,3035.31,2,2,3,7,1
1676,63,1,190.96,1,1,1,3,1
1677,7,5,6530.219999999999,5,5,5,15,0
1678,21,2,1663.0700000000002,3,2,2,7,1
1679,22,5,3375.93,3,5,3,11,3
1680,211,1,1652.15,1,1,2,4,2
1681,191,1,1312.04,1,1,1,3,2
1682,205,2,737.35,1,2,1,4,2
1683,40,2,6054.56,2,2,5,9,3
1684,21,2,1125.0,3,2,1,6,1
1685,33,4,6503.95,2,4,5,11,3
1686,50,2,3700.99,2,2,3,7,1
1687,15,3,980.73,4,3,1,8,1
1688,81,5,7524.29,1,5,5,11,0
1689,23,3,2230.4,3,3,2,8,1
1690,8,2,1915.91,4,2,2,8,1
1691,51,3,2020.74,2,3,2,7,1
1692,84,2,1798.79,1,2,2,5,1
1693,50,5,7302.95,2,5,5,12,0
1694,74,3,1128.15,1,3,1,5,1
1695,101,1,77.24,1,1,1,3,2
1696,2,5,2088.04,5,5,2,12,3
1697,63,4,3744.7599999999998,1,4,3,8,3
1698,15,3,1687.08,4,3,2,9,1
1699,90,2,1770.97,1,2,2,5,1
1700,63,1,956.37,1,1,1,3,1
1701,2,5,7041.66,5,5,5,15,0
1702,10,6,7944.450000000001,4,5,5,14,0
1703,39,2,2501.88,2,2,2,6,1
1704,35,5,7250.48,2,5,5,12,0
1705,5,5,4308.58,5,5,4,14,3
1706,212,1,304.09,1,1,1,3,2
1707,2,3,967.6500000000001,5,3,1,9,1
1708,81,2,669.21,1,2,1,4,1
1709,123,1,1923.47,1,1,2,4,2
1710,44,3,1668.88,2,3,2,7,1
1711,4,4,2648.67,5,4,3,12,3
1712,125,1,280.69,1,1,1,3,2
1713,11,1,304.09,4,1,1,6,1
1714,9,2,1115.99,4,2,1,7,1
1715,35,3,2241.66,2,3,2,7,1
1716,27,7,6856.110000000001,3,5,5,13,0
1717,78,3,1897.08,1,3,2,6,1
1718,17,3,2744.07,3,3,3,9,3
1719,70,3,2737.36,1,3,3,7,1
1720,40,3,4746.25,2,3,4,9,3
1721,21,3,2284.45,3,3,2,8,1
1722,10,2,1924.7,4,2,2,8,1
1723,84,2,3566.1,1,2,3,6,1
1724,15,3,925.88,4,3,1,8,1
1725,7,5,5099.01,5,5,4,14,3
1726,61,2,1780.99,1,2,2,5,1
1727,24,2,2630.8,3,2,3,8,1
1728,20,1,853.8,3,1,1,5,1
1729,62,2,922.6300000000001,1,2,1,4,1
1730,38,2,3235.51,2,2,3,7,1
1731,41,3,4990.139999999999,2,3,4,9,3
1732,19,3,1489.69,3,3,1,7,1
1733,53,1,477.68,2,1,1,4,1
1734,36,5,10861.87,2,5,5,12,0
1735,118,1,2572.17,1,1,2,4,2
1736,6,3,5494.110000000001,5,3,5,13,3
1737,41,2,532.59,2,2,1,5,1
1738,1,3,3384.74,5,3,3,11,3
1739,39,2,5635.969999999999,2,2,5,9,3
1740,53,3,3151.62,2,3,3,8,3
1741,128,3,3437.0600000000004,1,3,3,7,2
1742,70,2,5758.9800000000005,1,2,5,8,3
1743,17,3,3315.48,3,3,3,9,3
1744,34,2,2969.67,2,2,3,7,1
1745,3,6,6043.01,5,5,5,15,0
1746,51,4,5956.17,2,4,5,11,3
1747,26,1,1068.54,3,1,1,5,1
1748,2,1,426.9,5,1,1,7,1
1749,41,1,1618.56,2,1,2,5,1
1750,6,3,5082.14,5,3,4,12,3
1751,76,1,1350.15,1,1,1,3,1
1752,15,5,6001.62,4,5,5,14,0
1753,116,2,1122.3400000000001,1,2,1,4,2
1754,8,2,2215.17,4,2,2,8,1
1755,37,2,904.5799999999999,2,2,1,5,1
1756,16,3,4406.24,3,3,4,10,3
1757,78,1,625.11,1,1,1,3,1
1758,16,5,6613.26,3,5,5,13,0
1759,3,1,551.11,5,1,1,7,1
1760,31,2,2634.31,2,2,3,7,1
1761,57,3,3338.79,2,3,3,8,3
1762,30,3,2265.37,2,3,2,7,1
1763,16,3,3043.8,3,3,3,9,3
1764,5,1,1719.14,5,1,2,8,1
1765,22,2,2674.8500000000004,3,2,3,8,1
1766,27,2,2299.9,3,2,2,7,1
1767,5,4,2920.4799999999996,5,4,3,12,3
1768,7,2,3279.27,5,2,3,10,1
1769,3,5,7460.87,5,5,5,15,0
1770,36,3,2723.77,2,3,3,8,3
1771,9,4,4459.16,4,4,4,12,3
1772,8,3,3121.31,4,3,3,10,3
1773,69,4,3493.7799999999997,1,4,3,8,3
1774,29,5,3788.3199999999997,3,5,3,11,3
1775,21,4,4454.0199999999995,3,4,4,11,3
1776,29,3,4973.23,3,3,4,10,3
1777,7,1,90.03,5,1,1,7,1
1778,65,2,2412.2599999999998,1,2,2,5,1
1779,25,2,1332.42,3,2,1,6,1
1780,68,2,1821.17,1,2,2,5,1
1781,169,1,90.03,1,1,1,3,2
1782,8,5,4983.31,4,5,4,13,3
1783,7,2,2879.1800000000003,5,2,3,10,1
1784,68,4,4227.55,1,4,4,9,3
1785,70,3,3240.2200000000003,1,3,3,7,3
1786,81,2,5361.27,1,2,4,7,3
1787,8,6,3743.98,4,5,3,12,3
1788,9,5,5945.57,4,5,5,14,0
1789,6,4,3822.82,5,4,4,13,3
1790,23,5,5176.6900000000005,3,5,4,12,3
1791,27,3,6228.280000000001,3,3,5,11,3
1792,36,3,3880.6400000000003,2,3,4,9,3
1793,18,2,700.46,3,2,1,6,1
1794,17,4,5012.52,3,4,4,11,3
1795,19,2,1566.8600000000001,3,2,2,7,1
1796,2,2,630.9200000000001,5,2,1,8,1
1797,4,5,5811.65,5,5,5,15,0
1798,94,1,857.39,1,1,1,3,1
1799,2,3,4543.07,5,3,4,12,3
1800,1,3,3286.47,5,3,3,11,3
1801,45,2,1325.4,2,2,1,5,1
1802,23,4,3906.84,3,4,4,11,3
1803,34,3,3779.11,2,3,3,8,3
1804,141,2,2249.6,1,2,2,5,2
1805,6,3,3252.3,5,3,3,11,3
1806,8,2,5710.35,4,2,5,11,3
1807,14,3,5560.25,4,3,5,12,3
1808,23,3,2812.71,3,3,3,9,3
1809,26,2,2234.81,3,2,2,7,1
1810,13,3,3104.7799999999997,4,3,3,10,3
1811,61,1,1923.47,1,1,2,4,1
1812,228,1,271.69,1,1,1,3,2
1813,151,1,1764.63,1,1,2,4,2
1814,99,1,1751.64,1,1,2,4,1
1815,2,5,2444.6400000000003,5,5,2,12,3
1816,28,4,2613.0600000000004,3,4,3,10,3
1817,2,2,598.88,5,2,1,8,1
1818,30,3,2073.26,2,3,2,7,1
1819,52,3,1422.2,2,3,1,6,1
1820,13,2,896.9000000000001,4,2,1,7,1
1821,11,5,4475.58,4,5,4,13,3
1822,32,3,1663.65,2,3,2,7,1
1823,24,1,351.41,3,1,1,5,1
1824,36,4,2405.48,2,4,2,8,3
1825,5,3,4622.28,5,3,4,12,3
1826,19,4,7747.18,3,4,5,12,0
1827,21,4,4967.3099999999995,3,4,4,11,3
1828,14,1,1218.03,4,1,1,6,1
1829,39,1,580.76,2,1,1,4,1
1830,17,1,1618.56,3,1,2,6,1
1831,8,3,6842.070000000001,4,3,5,12,3
1832,35,1,271.69,2,1,1,4,1
1833,26,5,3778.88,3,5,3,11,3
1834,17,3,3292.79,3,3,3,9,3
1835,70,2,3035.31,1,2,3,6,1
1836,64,1,580.76,1,1,1,3,1
1837,12,3,2751.5499999999997,4,3,3,10,3
1838,1,5,3935.83,5,5,4,14,3
1839,366,1,280.69,1,1,1,3,2
1840,22,2,2345.3900000000003,3,2,2,7,1
1841,42,2,1513.1000000000001,2,2,2,6,1
1842,31,3,3660.03,2,3,3,8,3
1843,92,4,6026.03,1,4,5,10,3
1844,66,3,2638.32,1,3,3,7,1
1845,22,5,6327.93,3,5,5,13,0
1846,33,4,3089.8900000000003,2,4,3,9,3
1847,15,1,1469.35,4,1,1,6,1
1848,5,3,2078.7400000000002,5,3,2,10,1
1849,16,3,2495.17,3,3,2,8,3
1850,32,4,3596.84,2,4,3,9,3
1851,6,6,4663.070000000001,5,5,4,14,0
1852,26,4,5234.97,3,4,4,11,3
1853,117,1,426.9,1,1,1,3,2
1854,11,2,6026.610000000001,4,2,5,11,3
1855,8,4,3011.44,4,4,3,11,3
1856,69,1,351.41,1,1,1,3,1
1857,48,2,1048.3400000000001,2,2,1,5,1
1858,23,1,61.85,3,1,1,5,1
1859,5,4,6392.42,5,4,5,14,3
1860,6,7,9458.2,5,5,5,15,0
1861,40,3,4282.17,2,3,4,9,3
1862,6,5,5421.3099999999995,5,5,4,14,3
1863,31,1,1743.93,2,1,2,5,1
1864,79,1,426.9,1,1,1,3,1
1865,1,4,5553.41,5,4,5,14,3
1866,72,2,2266.0499999999997,1,2,2,5,1
1867,23,4,3560.71,3,4,3,10,3
1868,22,3,4622.02,3,3,4,10,3
1869,8,6,5240.1,4,5,4,13,0
1870,15,4,2010.06,4,4,2,10,3
1871,7,3,1337.63,5,3,1,9,1
1872,12,3,6016.98,4,3,5,12,3
1873,13,8,5092.81,4,5,4,13,0
1874,2,5,5096.83,5,5,4,14,3
1875,7,2,1701.5600000000002,5,2,2,9,1
1876,10,5,2901.57,4,5,3,12,3
1877,55,5,9557.380000000001,2,5,5,12,0
1878,1,6,4000.35,5,5,4,14,3
1879,16,3,3260.07,3,3,3,9,3
1880,75,3,4412.599999999999,1,3,4,8,3
1881,11,3,4229.5,4,3,4,11,3
1882,1,3,6409.46,5,3,5,13,3
1883,52,2,4649.31,2,2,4,8,3
1884,36,5,6585.82,2,5,5,12,0
1885,28,3,3230.7599999999998,3,3,3,9,3
1886,5,3,953.75,5,3,1,9,1
1887,17,4,2965.0299999999997,3,4,3,10,3
1888,57,3,3081.96,2,3,3,8,3
1889,8,4,8207.55,4,4,5,13,0
1890,3,4,3699.13,5,4,3,12,3
1891,1,6,10923.73,5,5,5,15,0
1892,211,2,2474.58,1,2,2,5,2
1893,13,3,4527.4400000000005,4,3,4,11,3
1894,20,6,6319.120000000001,3,5,5,13,0
1895,1,7,7978.51,5,5,5,15,0
1896,49,3,3136.71,2,3,3,8,3
1897,32,4,5238.06,2,4,4,10,3
1898,366,1,351.41,1,1,1,3,2
1899,28,10,11606.15,3,5,5,13,0
1900,14,4,2915.91,4,4,3,11,3
1901,6,3,2613.9,5,3,3,11,3
1902,20,2,1698.33,3,2,2,7,1
1903,122,5,3565.51,1,5,3,9,3
1904,1,3,6496.799999999999,5,3,5,13,3
