CustomerID,Age,Gender,AvgBrowsingTime,AvgPageViews,PastPurchases,Purchase,Purchase_Probability,Purchase_Rank,Target_Top20
2459,65,0,0.5,4,2,1,0.7908695508464785,308.5,1
2460,69,0,1.69,7,0,1,0.7733608818481722,430.0,1
2461,63,0,2.06,5,1,1,0.7390361589927511,705.0,1
2462,44,1,4.15,6,4,0,0.6686655508480274,1258.0,0
2463,46,1,2.73,5,0,0,0.4462121722999037,2867.0,0
2464,64,1,6.98,3,1,1,0.7295589981914945,775.0,1
2465,45,1,1.77,4,1,1,0.477819649721996,2648.0,0
2466,52,0,1.68,4,1,0,0.5915111649572778,1860.0,0
2467,25,1,8.78,6,1,0,0.2611920649068864,4230.0,0
2468,33,0,0.5,10,2,0,0.45353491917746935,2813.0,0
2469,59,1,12.9,5,2,1,0.7530453032125177,610.0,1
2470,53,0,1.08,6,1,1,0.6258434348565913,1617.0,0
2471,47,1,12.4,7,0,0,0.5112711743398205,2418.0,0
2472,35,0,0.5,7,0,1,0.33190880142077145,3700.0,0
2473,19,0,2.5,7,1,0,0.20826030948356553,4658.0,0
2474,66,1,0.5,5,0,0,0.7076858452506134,959.5,1
2475,30,0,4.3,12,1,1,0.3872198265732391,3276.0,0
2476,21,1,7.11,7,1,1,0.22504360844286764,4525.0,0
2477,43,1,0.5,4,0,1,0.38756136909560507,3273.0,0
2478,42,1,10.63,1,1,1,0.42581973515943233,3001.0,0
2479,47,1,2.84,9,3,0,0.6805783436442845,1168.0,0
2480,28,1,4.63,2,2,0,0.2961059956821214,3962.0,0
2481,24,0,8.22,7,2,0,0.3214362672720532,3773.0,0
2482,48,1,1.59,3,1,1,0.5076548356283237,2438.0,0
2483,61,1,1.94,4,0,0,0.6391769589666069,1500.0,0
2484,27,1,9.59,8,1,0,0.30507422679947416,3890.0,0
2485,56,0,8.69,5,2,1,0.7239747751033959,822.0,1
2486,30,1,14.51,4,1,0,0.31260824750603733,3841.0,0
2487,48,1,10.34,10,1,1,0.6134547483799276,1709.0,0
2488,24,1,1.13,3,1,0,0.20994534555948294,4647.0,0
2489,66,0,7.11,3,2,1,0.8044418435308933,227.0,1
2490,59,0,2.59,4,0,1,0.6301171878416884,1583.0,0
2491,59,0,18.71,4,0,1,0.6717609260136319,1235.0,0
2492,53,1,2.7,4,2,0,0.6488086479014847,1414.0,0
2493,37,1,3.7,7,2,1,0.46677398919561747,2721.0,0
2494,21,0,1.36,7,1,1,0.2251568701602917,4522.0,0
2495,24,0,2.28,11,0,1,0.2480889211485836,4344.0,0
2496,18,0,0.98,3,2,0,0.2047689225204605,4679.0,0
2497,61,0,8.42,4,0,1,0.6707582948499216,1245.0,0
2498,62,1,7.49,2,1,1,0.69809776622862,1033.0,0
2499,59,1,0.5,4,3,0,0.7628232862709714,524.0,1
2500,64,0,6.28,4,0,1,0.7018440181103739,1006.0,0
2501,30,0,3.96,6,3,0,0.43448203293155285,2943.0,0
2502,39,0,1.86,4,1,0,0.41112093860249765,3110.0,0
2503,38,1,1.19,4,0,0,0.3249520073566369,3749.0,0
2504,39,0,8.32,3,2,0,0.4771629222541167,2654.0,0
2505,45,0,3.37,4,1,0,0.4988776078523082,2500.0,0
2506,26,0,3.97,3,1,0,0.24707001633957723,4349.0,0
2507,43,1,3.43,8,0,0,0.44159038843461634,2892.0,0
2508,26,1,1.19,3,3,1,0.32553708681985777,3741.0,0
2509,32,1,3.08,8,1,1,0.350703574456646,3547.0,0
2510,27,0,0.52,6,2,0,0.3288583666842713,3715.0,0
2511,41,0,0.87,6,0,0,0.40009387643030075,3178.0,0
2512,59,0,4.31,3,1,0,0.6784595087091155,1189.0,0
2513,25,1,10.97,2,2,0,0.2763592794319746,4107.0,0
2514,41,0,1.16,7,2,0,0.5322513971796334,2272.0,0
2515,33,1,0.58,6,1,1,0.33561848712992615,3667.0,0
2516,66,1,2.92,5,2,0,0.8014351570095826,238.0,1
2517,43,1,8.3,6,1,0,0.4919350112940013,2550.0,0
2518,44,0,5.02,6,2,1,0.5731122078025338,1980.0,0
2519,54,0,7.72,5,1,1,0.6454007895786706,1450.0,0
2520,21,0,4.26,3,1,0,0.1990274204454253,4723.0,0
2521,67,1,4.92,5,1,0,0.7742620098876112,423.0,1
2522,41,1,0.5,6,0,0,0.3833467272561262,3293.0,0
2523,36,0,1.35,5,3,0,0.49924787851853875,2491.0,0
2524,53,0,1.66,5,0,1,0.5577058396290385,2087.0,0
2525,56,1,5.08,3,1,1,0.6272765673615494,1604.0,0
2526,27,1,9.2,3,2,0,0.3051693372886444,3889.0,0
2527,42,0,8.81,4,0,1,0.4126058136341714,3096.0,0
2528,35,1,2.52,6,2,1,0.42397850286408073,3018.0,0
2529,36,0,1.62,2,0,1,0.29578623643892127,3964.0,0
2530,53,0,1.81,4,1,0,0.6053893173597601,1765.0,0
2531,27,1,0.5,6,1,0,0.26474459523400506,4197.0,0
2532,50,1,4.86,2,1,1,0.5332026515146483,2264.0,0
2533,67,1,10.07,4,3,1,0.8490716800736845,58.0,1
2534,22,0,11.89,7,0,0,0.2139047000407068,4615.0,0
2535,64,1,3.98,2,1,0,0.7131774809324609,917.0,1
2536,66,0,6.32,4,1,1,0.7704567835069904,460.0,1
2537,52,0,0.69,5,1,1,0.6002076940594057,1804.0,0
2538,61,0,0.5,2,1,1,0.6832001501013678,1154.0,0
2539,51,0,3.06,8,5,1,0.8155255566706691,176.0,1
2540,50,1,3.7,5,1,1,0.5651149420640244,2031.0,0
2541,38,1,5.17,2,0,0,0.31419573849430105,3827.0,0
2542,34,0,2.09,9,1,0,0.4010247019612202,3173.0,0
2543,39,0,2.66,4,0,0,0.35617178028114854,3509.0,0
2544,65,0,1.71,3,5,1,0.8830805543456062,11.0,1
2545,54,0,12.62,6,2,1,0.7198693228996713,871.0,1
2546,32,1,2.65,4,5,1,0.5391182322853374,2220.0,0
2547,52,1,5.61,12,1,1,0.6743441820885445,1217.0,0
2548,45,0,4.42,7,1,0,0.5373305528449706,2229.0,0
2549,24,0,1.0,4,1,0,0.22912276626439326,4489.0,0
2550,49,1,3.93,4,2,0,0.5993353808719224,1806.0,0
2551,28,1,10.04,7,1,0,0.3080540031089418,3863.0,0
2552,27,0,3.35,3,2,0,0.30506573430919354,3891.0,0
2553,26,0,11.88,4,3,0,0.379109826395473,3329.0,0
2554,31,1,2.13,8,0,0,0.28397586523230484,4051.0,0
2555,30,0,0.65,5,1,1,0.30317732968480404,3903.0,0
2556,42,0,8.81,8,1,0,0.5195170075737429,2360.0,0
2557,19,1,8.71,6,2,0,0.24297276263051804,4377.0,0
2558,52,1,20.2,3,0,0,0.5561905674652379,2098.0,0
2559,24,1,5.59,4,1,0,0.22668572477521023,4506.0,0
2560,38,1,10.09,6,1,0,0.42720183251653626,2992.0,0
2561,35,1,6.33,8,1,1,0.3988800515673777,3189.0,0
2562,20,0,6.79,6,1,0,0.21793709172628364,4571.0,0
2563,59,0,3.51,10,3,1,0.8253234451313659,133.0,1
2564,56,0,3.39,3,2,0,0.6919370652670214,1076.0,0
2565,58,0,10.0,6,0,0,0.6582549615526749,1346.0,0
2566,66,1,2.99,6,0,1,0.7230992038107853,834.0,1
2567,28,1,2.13,7,0,1,0.242130317601517,4388.0,0
2568,56,1,4.06,1,3,1,0.7104891475692683,937.0,1
2569,41,1,2.05,6,1,1,0.44622396384547575,2866.0,0
2570,63,0,3.14,4,1,1,0.7322120194687579,752.0,1
2571,36,0,0.9,4,0,0,0.3141308346956738,3828.0,0
2572,21,1,9.05,4,1,0,0.2047971206780136,4678.0,0
2573,43,1,1.65,7,0,1,0.424983988745085,3007.0,0
2574,55,1,2.71,4,0,0,0.5604270944227736,2066.0,0
2575,59,1,1.62,4,0,0,0.6119695475940629,1721.0,0
2576,49,1,0.85,6,1,0,0.5549321227487745,2106.0,0
2577,56,1,1.95,3,0,1,0.560488109554422,2065.0,0
2578,62,0,5.8,3,0,0,0.6661222169145349,1276.0,0
2579,63,1,0.5,3,0,1,0.6503504346606107,1402.0,0
2580,53,1,8.33,4,1,1,0.6073258006164061,1754.0,0
2581,57,0,0.5,4,0,0,0.5978182124685649,1820.0,0
2582,54,1,0.53,8,1,1,0.6440812105082002,1464.0,0
2583,50,0,0.5,5,1,0,0.5723914498970031,1984.0,0
2584,53,1,0.5,4,4,1,0.7450434832499719,665.0,1
2585,20,0,6.8,4,2,0,0.24405283019824792,4366.0,0
2586,26,1,8.08,5,0,0,0.2174411881093648,4577.0,0
2587,25,0,3.16,5,0,0,0.20968537371992224,4651.0,0
2588,50,1,1.48,4,1,0,0.5471851642636335,2165.0,0
2589,23,0,1.12,2,1,0,0.20376234655896272,4685.0,0
2590,58,0,2.67,5,3,0,0.7773173749044598,398.0,1
2591,56,0,12.08,1,1,1,0.6391162129735509,1502.0,0
2592,21,1,1.41,5,0,0,0.16274733617581252,4918.0,0
2593,30,0,4.45,7,2,0,0.388785524178047,3254.0,0
2594,66,0,2.9,2,1,1,0.7459661483352562,657.0,1
2595,19,1,1.39,5,0,0,0.1479579118665248,4976.0,0
2596,22,0,1.82,2,1,1,0.19603629331954536,4755.0,0
2597,61,1,0.72,6,2,1,0.7569904286446024,573.0,1
2598,44,0,5.8,4,0,0,0.43170385825864277,2960.0,0
2599,49,1,0.54,6,1,0,0.5540606733120319,2111.0,0
2600,38,0,4.21,7,0,0,0.3802433321722271,3317.0,0
2601,25,0,0.5,5,0,0,0.2047131832095238,4680.0,0
2602,55,1,12.84,8,0,0,0.6336003900945433,1553.0,0
2603,25,1,1.79,3,0,0,0.18194030130749655,4834.0,0
2604,67,1,8.21,6,0,1,0.7456539507333728,659.0,1
2605,20,0,5.99,5,1,1,0.2084633417785145,4656.0,0
2606,61,0,12.3,4,1,0,0.7305783952653158,769.0,1
2607,20,0,0.86,5,3,0,0.28720194976607105,4028.0,0
2608,39,1,5.78,7,0,0,0.3821446326900607,3303.0,0
2609,23,0,0.5,6,2,0,0.2811655136858044,4068.0,0
2610,19,0,0.5,5,0,0,0.15515174110714552,4954.0,0
2611,40,0,2.57,2,1,1,0.40378035645725413,3150.0,0
2612,61,1,0.8,5,2,0,0.7483402272715043,642.0,1
2613,19,0,16.34,5,2,0,0.2629056417970828,4212.0,0
2614,55,1,0.5,6,1,1,0.6351318589608341,1537.0,0
2615,34,0,3.27,6,1,0,0.37053769657336655,3395.0,0
2616,52,1,3.03,7,2,1,0.6689470636558967,1256.0,0
2617,51,0,2.58,4,0,0,0.520586305200019,2346.0,0
2618,40,1,4.11,9,1,0,0.47336712278421295,2677.0,0
2619,47,1,0.5,6,1,0,0.5259971875234992,2318.0,0
2620,69,0,2.61,6,2,1,0.8421155723773636,76.0,1
2621,25,1,1.06,4,1,0,0.227515386631507,4500.0,0
2622,39,0,10.71,4,3,1,0.556002834987362,2100.0,0
2623,61,1,5.47,5,3,1,0.799746701124093,250.0,1
2624,53,1,14.91,4,2,1,0.6797781992924553,1177.0,0
2625,22,0,0.79,3,1,0,0.2017174092661456,4705.0,0
2626,30,0,2.55,4,2,1,0.35065006603060417,3549.0,0
2627,46,0,0.5,7,1,0,0.5402300811647824,2208.0,0
2628,48,0,0.5,5,1,1,0.5446461326664522,2181.0,0
2629,64,0,2.09,6,0,1,0.7116014205767219,930.0,1
2630,33,0,3.15,9,2,1,0.449269549976755,2845.0,0
2631,59,0,0.5,3,0,0,0.6133831238651634,1710.0,0
2632,47,1,2.35,9,3,1,0.679364939088257,1179.0,0
2633,33,0,10.39,7,2,0,0.44621035064442377,2868.0,0
2634,29,0,3.95,8,1,0,0.32986508122479846,3711.0,0
2635,34,1,2.87,4,2,1,0.38852487530374036,3259.0,0
2636,33,0,1.84,2,2,0,0.36581955572116115,3430.0,0
2637,29,0,1.52,8,4,0,0.49722989587658434,2519.0,0
2638,25,0,3.02,4,2,1,0.290652263968584,3994.0,0
2639,37,1,4.18,4,5,0,0.6119670157554571,1722.0,0
2640,20,1,2.11,3,2,0,0.21459944184739152,4605.0,0
2641,33,0,8.08,5,1,0,0.35920146581258133,3483.0,0
2642,47,1,6.02,4,1,0,0.5180265680010614,2372.0,0
2643,62,0,5.49,3,0,1,0.6653371838759574,1283.0,0
2644,40,1,3.24,7,0,0,0.3886280247426563,3256.0,0
2645,45,1,0.5,5,1,1,0.48604078250694793,2592.5,0
2646,68,1,7.6,3,1,1,0.7728630415666466,436.0,1
2647,57,0,2.11,3,1,1,0.6477383226266997,1422.0,0
2648,22,0,1.28,8,0,0,0.20182844167953404,4703.0,0
2649,37,0,0.5,4,1,0,0.3805149051156519,3313.5,0
2650,57,1,1.55,8,0,1,0.6298959850651099,1584.0,0
2651,61,1,5.76,4,1,0,0.7020446359637912,1004.0,0
2652,18,1,0.5,4,0,0,0.13418018659744457,4996.5,0
2653,47,1,3.94,1,1,1,0.4765986786159642,2658.0,0
2654,38,0,3.55,7,0,0,0.37847499559570696,3335.0,0
2655,37,1,4.64,3,1,1,0.36500306422030115,3438.0,0
2656,23,1,7.17,3,0,0,0.17442468826732124,4868.0,0
2657,39,1,9.35,6,2,0,0.4990920236247919,2495.0,0
2658,35,1,2.16,5,1,0,0.3544057944730132,3524.0,0
2659,25,1,1.7,6,1,0,0.24594632708373163,4355.0,0
2660,56,0,2.72,5,2,0,0.710194220211378,938.0,1
2661,49,1,3.93,8,0,0,0.5271333940109465,2313.0,0
2662,50,0,3.27,3,1,1,0.556847065507619,2092.0,0
2663,33,1,4.2,5,1,1,0.3342405469207179,3680.0,0
2664,29,1,0.5,3,3,1,0.36182265146470755,3463.0,0
2665,55,0,3.31,7,2,0,0.7194077539991378,876.0,1
2666,69,1,0.52,11,1,1,0.8291055222589063,112.0,1
2667,51,0,6.51,3,0,1,0.5199228229487737,2358.0,0
2668,31,0,0.54,4,0,0,0.2560963560345811,4269.0,0
2669,53,0,6.02,8,1,1,0.6604729606373111,1330.0,0
2670,50,1,0.5,2,0,0,0.46048301625393906,2761.0,0
2671,40,1,2.72,12,3,1,0.623227390043003,1640.0,0
2672,67,1,5.55,5,1,1,0.775512582390314,411.0,1
2673,62,0,1.77,5,1,0,0.7273835651222201,791.0,1
2674,19,1,6.36,7,1,0,0.2046305071019895,4681.0,0
2675,58,1,4.03,5,2,1,0.7226622390381626,844.0,1
2676,38,0,4.26,4,0,1,0.3474905747780655,3579.0,0
2677,19,0,0.91,6,2,0,0.2388255978360898,4417.0,0
2678,44,0,1.68,6,2,0,0.5637885434772778,2038.0,0
2679,26,1,3.27,8,0,0,0.23268076689301542,4458.0,0
2680,18,1,2.79,6,1,0,0.18214476098239898,4832.0,0
2681,28,1,6.33,6,0,0,0.24220633759111482,4386.0,0
2682,20,0,2.31,7,1,0,0.21732403688268256,4579.0,0
2683,69,1,2.5,3,0,1,0.7273065574277294,793.0,1
2684,40,0,1.38,6,2,1,0.507007350612332,2443.0,0
2685,43,0,0.5,6,0,1,0.42635682044470424,2994.5,0
2686,21,1,2.35,6,0,0,0.17081678792965643,4888.0,0
2687,35,0,5.33,6,0,0,0.3335925310426163,3687.0,0
2688,23,1,6.52,6,0,0,0.19468623850965158,4772.0,0
2689,52,0,0.5,4,1,0,0.5882626619426202,1883.5,0
2690,39,1,11.57,4,3,1,0.5420651264465346,2195.0,0
2691,60,0,3.23,5,2,1,0.7553288489060492,590.0,1
2692,32,1,10.84,2,1,0,0.3074805378218184,3872.0,0
2693,39,0,6.46,7,1,1,0.4588817418529906,2774.0,0
2694,54,0,4.48,2,2,1,0.6596333617991156,1339.0,0
2695,69,1,1.53,2,1,1,0.7621258910170046,531.0,1
2696,59,0,2.05,4,2,1,0.733050063084945,740.0,1
2697,29,1,0.5,5,0,0,0.23181899500768013,4466.0,0
2698,64,1,6.15,3,2,1,0.7728949196368262,435.0,1
2699,66,0,2.44,4,1,1,0.7625550733065579,526.0,1
2700,59,0,7.09,5,1,0,0.7053898911496207,974.0,1
2701,55,1,3.39,6,1,1,0.6427187457079756,1469.0,0
2702,35,1,7.72,5,0,0,0.314697902886104,3826.0,0
2703,62,1,0.5,5,0,1,0.6590501389586056,1343.0,0
2704,52,0,1.02,6,1,1,0.6124129574014993,1718.0,0
2705,47,1,0.5,7,3,0,0.6536317085711038,1379.0,0
2706,41,0,2.22,5,1,0,0.4513289266791405,2827.0,0
2707,59,1,1.79,3,2,1,0.7096595326489972,943.0,1
2708,47,1,5.3,6,2,1,0.5988064172929217,1811.0,0
2709,31,0,0.5,6,0,0,0.27447169526136894,4119.0,0
2710,23,0,1.31,4,1,1,0.2199392865299921,4557.0,0
2711,20,0,6.99,4,0,0,0.1663107168217516,4908.0,0
2712,33,0,0.5,4,4,0,0.5032242511671939,2464.0,0
2713,24,1,11.5,3,1,1,0.23018844724499643,4481.0,0
2714,69,0,17.63,4,1,1,0.8188279497462051,158.0,1
2715,31,0,0.5,6,1,1,0.32513706317000435,3744.5,0
2716,26,0,2.4,6,0,0,0.2258640449533023,4514.0,0
2717,32,1,1.83,1,2,1,0.3273826438463037,3731.0,0
2718,38,1,6.73,5,0,0,0.34962629513922683,3558.0,0
2719,52,0,3.38,2,1,1,0.5731709579159464,1978.0,0
2720,19,0,6.33,6,1,0,0.20763504498196167,4662.0,0
2721,44,1,6.04,7,3,1,0.6293092640529315,1591.0,0
2722,19,1,1.81,5,0,0,0.1485614569544924,4974.0,0
2723,52,0,6.61,1,3,1,0.6830349899577698,1156.0,0
2724,35,0,4.53,6,2,0,0.445836750794515,2870.0,0
2725,31,0,3.24,5,2,0,0.3764429478556601,3350.0,0
2726,37,0,10.8,3,2,0,0.4561767945202791,2793.0,0
2727,35,1,4.65,5,1,0,0.36091542969342905,3473.0,0
2728,27,1,0.5,3,0,0,0.19696329867966753,4747.0,0
2729,42,0,3.29,6,0,0,0.4203691069178052,3038.0,0
2730,19,1,2.77,6,0,0,0.15608861654357917,4952.0,0
2731,42,0,0.5,5,2,1,0.520785540137762,2345.0,0
2732,50,1,11.88,6,1,1,0.5992674627570489,1807.0,0
2733,53,1,0.94,3,1,0,0.5755687573127025,1959.0,0
2734,48,0,5.63,11,0,1,0.5695298247725372,2001.0,0
2735,31,0,3.45,4,1,0,0.3118566216174462,3844.0,0
2736,18,1,0.5,2,0,0,0.12354777838437657,5000.0,0
2737,63,0,9.56,8,1,0,0.7804780186456299,378.0,1
2738,33,0,4.42,4,1,0,0.3389757675665871,3642.0,0
2739,63,0,2.22,1,0,0,0.648277104026857,1419.0,0
2740,69,1,0.74,8,0,1,0.7681463716460669,477.0,1
2741,20,0,0.5,5,0,1,0.16267244831724684,4920.0,0
2742,52,1,1.59,3,8,1,0.875256005023729,16.0,1
2743,58,0,3.42,5,1,0,0.6846139451599146,1143.0,0
2744,23,1,3.22,6,2,1,0.27412026318368266,4124.0,0
2745,42,1,12.58,5,1,0,0.47821008535861964,2645.0,0
2746,30,1,3.95,5,0,0,0.24926580908809257,4325.0,0
2747,51,0,9.14,2,2,1,0.633174529117765,1559.0,0
2748,25,1,3.37,4,1,1,0.23216846151379333,4462.0,0
2749,38,1,2.81,5,1,0,0.39567917031274424,3207.0,0
2750,51,0,8.14,4,2,1,0.6523173916453313,1384.0,0
2751,21,0,3.37,5,5,0,0.41566509351852454,3077.0,0
2752,42,0,6.7,1,1,1,0.4310503772028878,2963.0,0
2753,32,0,1.9,6,0,0,0.2890826344235531,4005.0,0
2754,21,1,1.68,4,1,0,0.19147632287793104,4792.0,0
2755,62,0,9.24,8,1,1,0.770039800610569,463.0,1
2756,29,0,2.56,4,1,0,0.28615441260214297,4033.0,0
2757,49,1,8.68,4,5,1,0.7653283496960515,498.0,1
2758,49,0,11.07,7,1,0,0.6107301898177101,1731.0,0
2759,45,0,0.76,5,1,1,0.5032974308075426,2462.0,0
2760,30,0,2.65,3,2,0,0.3401949615340386,3634.0,0
2761,48,1,1.31,4,0,0,0.4583534045555615,2778.0,0
2762,31,1,4.11,8,2,1,0.3968243974923921,3200.0,0
2763,37,1,6.04,2,3,1,0.47462555854189364,2668.0,0
2764,35,0,1.77,7,0,1,0.33512126077136,3673.0,0
2765,46,1,2.61,8,1,1,0.5415484737509605,2197.0,0
2766,23,0,4.12,7,5,1,0.4688540909516288,2707.0,0
2767,49,0,1.63,6,2,0,0.6311996787887694,1572.0,0
2768,46,0,8.55,9,1,0,0.5860443159851145,1900.0,0
2769,60,1,5.18,4,0,1,0.6346892544941751,1543.0,0
2770,19,0,11.89,3,2,1,0.23571426896234363,4438.0,0
2771,40,0,2.5,4,0,1,0.36875471656281295,3407.0,0
2772,36,0,0.5,4,1,0,0.36734122312579787,3420.0,0
2773,48,0,3.23,4,0,1,0.48024987032555505,2635.0,0
2774,68,1,0.5,4,0,1,0.7209832675510891,863.0,1
2775,22,0,14.97,6,1,1,0.2550059563912256,4280.0,0
2776,36,1,1.06,2,3,0,0.44657159235658966,2862.0,0
2777,51,0,7.26,5,2,0,0.6607431254526676,1328.0,0
2778,27,1,2.8,3,1,0,0.24279426579695063,4378.0,0
2779,42,1,3.1,4,2,1,0.4998285598941884,2485.0,0
2780,19,0,0.68,5,4,0,0.32617234807860623,3736.0,0
2781,28,0,3.95,9,1,0,0.3279015133494821,3724.0,0
2782,67,1,3.79,3,0,1,0.7074696131686705,962.0,1
2783,48,1,2.68,5,2,1,0.5937707762593759,1840.0,0
2784,32,0,9.54,5,1,0,0.35012402613848376,3553.0,0
2785,26,0,1.39,7,2,0,0.3290800168594822,3714.0,0
2786,40,1,0.74,6,1,0,0.4287082269039065,2981.0,0
2787,36,1,3.02,3,1,0,0.3478674594044594,3577.0,0
2788,26,0,0.63,5,3,0,0.3603214225150435,3475.0,0
2789,52,0,10.15,6,1,1,0.6367678531304319,1523.0,0
2790,38,0,1.07,3,0,0,0.32876639441840405,3717.0,0
2791,26,1,0.5,5,0,0,0.20312136034368855,4690.5,0
2792,45,0,1.49,8,0,0,0.4804722950727291,2632.0,0
2793,63,1,4.8,4,2,1,0.7686086395823643,469.0,1
2794,68,0,1.7,3,1,1,0.7726773255062325,439.0,1
2795,24,0,5.37,6,0,1,0.21239146763946876,4626.0,0
2796,33,1,0.93,4,1,0,0.3156879948502362,3817.0,0
2797,33,1,3.3,5,0,0,0.28067852984397795,4071.0,0
2798,50,1,7.67,4,3,1,0.6777219886327064,1197.0,0
2799,21,0,1.1,4,1,0,0.20085431009277713,4711.0,0
2800,21,1,8.03,9,5,0,0.4590604538622046,2771.0,0
2801,56,1,0.5,5,2,1,0.6910391705526049,1083.0,0
2802,57,0,7.88,5,1,0,0.6834201519688645,1153.0,0
2803,34,0,2.79,6,1,0,0.36926458653003835,3403.0,0
2804,54,0,3.93,3,2,1,0.6688043879051395,1257.0,0
2805,56,0,1.7,4,0,0,0.5875294123965036,1889.0,0
2806,69,1,2.58,3,1,1,0.7727139113731601,438.0,1
2807,46,0,1.03,1,1,1,0.47078760426076094,2697.0,0
2808,69,1,0.63,6,3,1,0.8614312610298935,38.0,1
2809,53,0,1.42,4,2,0,0.6604551469030379,1332.0,0
2810,55,1,3.0,6,0,0,0.584422893797301,1909.0,0
2811,56,0,4.53,5,1,0,0.6626521509263642,1312.0,0
2812,67,0,6.31,7,0,1,0.762676095553781,525.0,1
2813,54,0,4.42,8,2,1,0.7201611264713972,868.0,1
2814,69,0,3.55,5,2,1,0.8371768077881162,91.0,1
2815,52,1,2.51,6,0,0,0.5415416138281095,2198.0,0
2816,24,0,2.17,2,1,0,0.21505532372532046,4603.0,0
2817,44,1,1.16,3,4,1,0.6285471112816197,1595.0,0
2818,45,0,7.74,5,1,1,0.5231385096688032,2335.0,0
2819,39,0,2.63,10,0,1,0.42358413865899586,3022.0,0
2820,31,0,0.5,4,2,1,0.3581886463125022,3488.0,0
2821,24,1,3.38,5,2,0,0.276257868704397,4108.0,0
2822,54,1,2.44,8,0,1,0.5922001791404692,1849.0,0
2823,39,0,8.87,4,2,1,0.49055797722060196,2557.0,0
2824,22,0,8.59,6,3,0,0.3404895306130515,3630.0,0
2825,19,0,0.5,2,3,0,0.247586234961527,4346.0,0
2826,44,1,0.5,3,0,0,0.38967506178892397,3248.0,0
2827,38,1,3.85,2,1,1,0.36498134498377494,3439.0,0
2828,55,0,3.86,6,0,0,0.6027234423780288,1791.0,0
2829,32,1,1.4,3,2,0,0.34746989991723887,3580.0,0
2830,38,0,3.86,7,0,0,0.37930517877996955,3323.0,0
2831,27,1,4.24,4,0,1,0.2115775509593231,4635.0,0
2832,40,0,0.94,6,5,1,0.6788281447729893,1186.0,0
2833,56,1,1.0,5,1,0,0.638505323430661,1506.0,0
2834,22,0,5.71,3,0,0,0.17344642770235147,4874.0,0
2835,18,1,1.2,4,0,0,0.13510831853188018,4994.0,0
2836,30,1,7.81,4,0,0,0.24861985123151212,4336.0,0
2837,38,1,2.48,2,0,0,0.30763750993782174,3869.0,0
2838,43,1,4.82,6,5,0,0.7099811562468107,939.0,1
2839,67,1,9.5,3,2,1,0.8071633348143987,213.0,1
2840,62,0,7.0,6,4,1,0.8598026615719827,40.0,1
2841,38,0,1.72,4,3,1,0.5165876601851972,2383.0,0
2842,35,0,1.61,5,2,1,0.42601818730661856,2998.0,0
2843,54,1,5.22,4,0,0,0.5535888473774767,2116.0,0
2844,62,0,1.02,6,1,1,0.7350181494670236,723.0,1
2845,49,1,0.5,7,1,0,0.5656234047235579,2028.0,0
2846,53,1,9.3,8,0,1,0.597451197969499,1825.0,0
2847,34,0,0.5,5,1,0,0.35233000713990376,3539.0,0
2848,52,0,0.5,4,1,1,0.5882626619426202,1883.5,0
2849,66,0,0.5,2,2,1,0.7844331990361904,351.5,1
2850,28,0,4.81,2,3,0,0.36447575211181965,3444.0,0
2851,38,0,5.08,4,2,1,0.4657590837360104,2730.0,0
2852,69,0,1.71,5,1,1,0.7981291981760507,261.0,1
2853,43,1,1.62,7,1,0,0.4847800470181458,2601.0,0
2854,21,1,2.09,3,0,0,0.15123469854859542,4964.0,0
2855,51,0,3.76,5,2,1,0.6517586725525274,1389.0,0
2856,69,0,1.24,5,0,1,0.7553781572754273,589.0,1
2857,65,0,10.66,5,0,0,0.7329408277094236,742.0,1
2858,35,1,1.74,6,2,1,0.42181223580874366,3029.0,0
2859,57,1,32.81,4,1,0,0.7190526069949152,882.0,1
2860,52,0,1.18,2,1,0,0.5670352446151421,2021.0,0
2861,58,0,6.16,5,0,1,0.6374812915356352,1518.0,0
2862,46,1,1.2,7,0,0,0.46539615439428833,2732.0,0
2863,69,1,0.5,5,1,1,0.7849569406111322,348.5,1
2864,46,0,8.7,11,0,0,0.5504070010819856,2141.0,0
2865,55,1,7.99,3,0,0,0.5635543372789523,2042.0,0
2866,59,0,1.68,7,0,0,0.6602717708379288,1335.0,0
2867,38,0,5.34,10,0,1,0.4173856198464239,3062.0,0
2868,59,1,3.48,4,0,0,0.6169836708925754,1687.0,0
2869,30,1,8.64,8,0,1,0.28761011698712075,4021.0,0
2870,66,0,0.5,4,4,1,0.8664617351154386,24.0,1
2871,58,1,3.0,4,2,1,0.7106625901893194,934.0,1
2872,34,0,2.08,6,1,0,0.367384780521618,3419.0,0
2873,26,1,1.33,4,0,0,0.19705013147397707,4745.0,0
2874,58,0,9.33,6,0,1,0.6565377489845728,1355.0,0
2875,18,1,0.5,4,3,0,0.24248090549565832,4382.0,0
2876,19,1,0.75,2,1,0,0.15998449942486365,4932.0,0
2877,65,0,3.47,5,2,1,0.8039792621944215,230.0,1
2878,46,1,3.45,6,1,1,0.5203327723315366,2352.0,0
2879,50,1,0.99,6,2,1,0.6272127845733545,1605.0,0
2880,27,1,1.37,10,2,0,0.35887716995352076,3485.0,0
2881,67,0,13.48,7,1,1,0.8161966843283497,170.0,1
2882,57,1,2.09,3,1,0,0.6324640675102904,1561.0,0
2883,38,1,4.47,4,1,0,0.3888873196121694,3253.0,0
